provider_id,qr_rating,capacity,min_age_months,max_age_months,num_violations,num_distinct_violation_rules,num_monitoring_visits,num_enforcement_actions,vacancies_count,has_waitlist,waitlist_total,care_after_school_care,care_before_school_care,care_drop_in_care,care_rotating_care,care_sick_care,language_english,language_spanish,philosophy_cognitive_based_philosophy,philosophy_high_scope,philosophy_montessori,philosophy_parent_co_op,philosophy_reggio_emilia,philosophy_religious,philosophy_waldorf_steiner,regtype_certified_family,regtype_licensed_camp,regtype_licensed_family,regtype_licensed_group,regtype_public_school,service_4k_programming,service_ehs_ccp_programming,service_ehs_programming,service_head_start_programming,service_infant_child_care,service_night_time_child_care,service_weekend_child_care
597,2,8,1.38,155.0,1,1,2,0,0,True,14,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2983,2,8,0.0,155.0,0,0,3,0,0,True,8,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,2,8,0.92,155.0,19,17,6,1,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True
2179,2,8,1.38,167.0,1,1,1,0,0,False,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
4084,2,8,1.38,167.0,2,2,1,0,0,False,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
1663,2,8,12.0,155.0,2,2,2,0,0,False,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3873,3,8,1.38,156.0,3,3,2,0,0,False,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1460,3,8,0.92,167.0,4,4,2,1,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True
4600,3,8,0.69,155.0,3,3,3,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3652,3,70,0.23,167.0,3,3,3,0,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
889,3,8,1.38,156.0,2,2,3,0,0,True,14,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
3157,5,60,24.0,131.0,5,5,5,0,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
689,3,142,1.38,84.0,3,3,6,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
1018,2,8,0.69,155.0,2,2,3,0,0,False,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True
3990,4,6,2.76,71.0,0,0,2,0,0,True,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3607,2,8,0.46,167.0,5,5,3,0,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True
2075,2,8,1.38,167.0,22,18,3,2,0,False,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True
3742,4,125,0.92,155.0,1,1,3,0,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
4165,3,80,0.92,155.0,12,12,11,4,5,False,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
678,4,114,1.38,143.0,3,3,5,1,2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3175,3,97,1.38,143.0,2,2,5,0,0,True,18,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1652,3,8,1.38,155.0,4,3,3,0,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True
3794,2,8,1.38,155.0,0,0,2,0,0,False,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
237,2,8,1.38,143.0,9,9,6,0,0,True,7,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
4423,3,50,30.0,143.0,1,1,4,1,3,False,0,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
4512,5,8,0.92,143.0,0,0,2,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
4215,3,50,1.38,95.0,18,17,9,2,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
553,3,81,1.38,143.0,55,48,8,2,0,True,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3413,2,8,1.15,155.0,6,6,4,0,0,True,2,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1241,2,8,1.38,143.0,4,4,3,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1352,5,50,1.38,59.0,10,7,3,2,0,True,60,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
4812,5,70,30.0,143.0,9,9,3,0,0,True,55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4431,2,30,0.46,155.0,7,7,3,1,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True
4625,2,8,0.92,179.0,1,1,2,0,0,False,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1586,4,8,1.38,119.0,2,2,2,0,0,False,0,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
4520,2,77,1.38,131.0,11,10,7,0,0,False,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3451,5,8,1.38,95.0,0,0,2,0,0,False,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
3889,2,71,0.0,167.0,47,31,9,10,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True
159,3,30,18.0,143.0,2,2,4,0,0,False,0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3604,5,8,1.38,108.0,3,3,3,0,0,False,0,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
602,3,8,1.38,156.0,10,6,8,3,0,True,7,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1060,3,8,1.38,155.0,1,1,3,0,0,False,0,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
372,4,8,1.38,155.0,0,0,2,0,0,True,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
583,3,50,1.38,155.0,8,7,4,1,0,True,5,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
4493,2,30,0.92,156.0,35,28,7,2,0,False,0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
871,3,50,1.38,107.0,7,5,5,1,0,True,7,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
401,3,8,0.0,156.0,6,6,3,0,0,False,0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
4594,5,90,0.69,119.0,14,11,5,4,0,True,250,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
4485,2,50,1.38,143.0,0,0,3,0,0,True,9,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1803,5,50,0.92,144.0,10,9,2,0,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
4384,5,78,0.92,156.0,6,6,3,0,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1558,3,8,0.46,143.0,4,4,4,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3421,3,8,1.38,155.0,4,3,2,0,0,False,0,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
1367,2,8,1.38,144.0,0,0,2,0,0,False,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
614,3,8,1.38,156.0,1,1,2,1,0,True,3,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
442,2,8,1.38,155.0,4,4,3,0,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
256,3,76,1.38,155.0,3,3,6,0,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3270,5,78,1.38,143.0,2,2,4,0,0,False,0,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
247,3,8,1.38,179.0,2,2,3,0,0,False,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True
1801,5,8,1.38,155.0,4,4,4,0,0,False,0,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3569,2,66,0.92,168.0,38,27,9,10,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True
2807,3,35,36.0,143.0,17,15,5,0,0,False,0,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
3405,2,54,1.38,155.0,13,12,6,0,0,False,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3536,2,80,60.0,143.0,2,1,3,0,0,False,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4182,3,8,1.38,143.0,0,0,3,0,0,False,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3179,2,8,24.0,143.0,5,5,3,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
342,3,50,1.38,167.0,0,0,2,0,0,True,16,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
