provider_id,qr_rating,licensed_capacity,num_visits,age_min,age_max,license_age_days,visits_count,violations_count,amenity_accredited_by_a_national_organization,amenity_field_trips,amenity_home_pick_up,amenity_provides_care_for_head_start,amenity_provides_nc_pre_k,amenity_provides_transportation,amenity_will_enroll_children_with_special_needs,facility_type_ccc,facility_type_fcc,ratio_1_year_olds_children,ratio_2_year_olds_children,ratio_3_year_olds_children,ratio_4_year_olds_children,ratio_5_12_year_olds_children,ratio_5_year_old_pre_schoolers_children,ratio_infants_children,restriction_daytime_care_only,restriction_enhanced_requirements,restriction_no_cooking,restriction_reduced_ratios,restriction_serves_no_more_than_two,visits_announced_announced_count,visits_announced_unannounced_count
2701,5,54,6,3,5,612,6,2,0,0,0,0,1,1,1,1,0,0,0,9,9,0,9,0,0,0,0,0,0,1,5
2255,5,56,6,3,5,2573,6,4,0,0,0,0,1,1,1,1,0,0,0,9,9,0,9,0,0,0,0,0,0,0,6
949,3,15,6,1,12,2602,6,1,0,0,0,0,0,0,0,1,0,0,0,15,20,25,0,0,,,,,,0,6
2046,5,36,7,3,5,1704,7,3,0,0,0,0,1,1,1,1,0,0,0,9,9,0,9,0,0,0,0,0,0,1,6
3527,5,81,7,3,12,236,7,0,0,0,0,0,1,1,1,1,0,0,0,9,9,6,9,0,0,0,0,0,0,1,6
4921,5,18,7,3,5,1298,7,4,0,0,0,0,1,1,1,1,0,0,0,9,9,0,9,0,0,0,0,0,0,1,6
5319,5,36,6,3,5,717,6,3,0,0,0,0,1,1,1,1,0,0,0,9,10,0,10,0,0,0,0,0,0,0,6
2586,5,36,8,3,5,2017,8,4,0,0,0,0,1,1,1,1,0,0,0,6,6,0,6,0,0,0,0,0,0,0,8
1233,5,81,8,3,5,544,8,5,0,0,0,0,1,1,1,1,0,0,0,6,6,0,6,0,0,0,0,0,0,2,6
540,5,18,6,3,5,1495,6,0,0,0,0,0,1,1,1,1,0,0,0,9,9,0,9,0,0,0,0,0,0,0,6
3224,5,45,8,3,5,1459,8,0,0,0,0,0,1,1,1,1,0,0,0,9,9,0,9,0,0,0,0,0,0,1,7
5728,5,18,6,3,5,1825,6,3,0,0,0,0,1,1,1,1,0,0,0,9,9,0,9,0,0,0,0,0,0,0,6
2999,5,54,6,3,5,1513,6,2,0,0,0,0,1,1,1,1,0,0,0,9,9,0,9,0,0,0,0,0,0,0,6
3359,5,26,8,3,6,1438,8,3,0,0,0,0,0,0,0,1,0,0,0,9,12,0,14,0,0,0,0,0,0,0,8
4389,4,75,7,0,12,1450,7,6,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,1,6
4852,5,133,6,3,12,2292,6,4,0,0,0,0,0,1,0,1,0,0,0,6,6,6,6,0,0,0,0,0,0,0,6
840,4,8,8,0,12,1528,8,4,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,1,7
737,5,29,7,0,5,89,7,3,0,0,0,1,0,0,0,1,0,5,6,6,12,0,0,4,,,,,,0,7
5878,5,151,8,0,12,654,8,4,0,0,0,0,0,1,0,1,0,5,8,9,12,19,14,4,0,0,0,0,0,1,7
3894,5,126,18,0,12,2472,18,6,0,0,0,0,0,1,1,1,0,0,0,10,13,20,0,0,,,,,,0,18
1080,5,150,7,4,12,731,7,0,0,0,0,0,0,1,1,1,0,0,0,0,0,14,0,0,0,0,0,0,0,1,6
4469,4,199,31,0,12,1492,31,13,0,0,0,0,0,0,1,1,0,0,0,10,13,0,0,0,,,,,,0,31
2660,5,130,5,4,12,731,5,2,0,0,0,0,0,1,1,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,5
6245,5,131,10,0,12,3054,10,2,0,0,0,0,1,1,1,1,0,0,0,10,13,20,0,0,,,,,,0,10
4028,5,75,5,4,12,731,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,14,0,0,0,0,0,0,0,1,4
5328,5,75,5,4,12,731,5,1,0,0,0,0,0,1,1,1,0,0,0,0,0,14,0,0,0,0,0,0,0,1,4
2435,4,8,5,0,12,2301,5,2,0,0,0,0,0,1,1,0,1,,,,,,,,0,0,0,0,0,0,5
5000,5,175,6,4,12,731,6,0,0,0,0,0,0,1,1,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,6
1485,5,175,6,4,12,53,6,0,0,0,0,0,0,1,1,1,0,0,0,0,0,14,0,0,,,,,,0,6
3485,5,158,11,0,12,51,11,2,0,1,0,0,0,1,1,1,0,0,0,9,12,19,0,0,,,,,,0,11
5408,5,250,14,0,12,1361,14,8,0,0,0,0,1,1,0,1,0,0,0,10,13,15,0,0,,,,,,0,14
5966,5,100,8,0,10,2502,8,5,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,0,8
4390,5,105,5,5,12,3054,5,2,0,0,0,0,0,1,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,5
3653,5,125,6,4,12,731,6,0,0,0,0,0,0,1,1,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,6
2580,1,175,8,0,12,4434,8,4,0,0,0,0,0,1,0,1,0,0,0,15,20,25,0,0,,,,,,0,8
4524,4,8,7,0,12,662,7,5,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,1,1,6
4464,5,36,7,3,6,676,7,4,0,0,0,0,1,1,1,1,0,0,0,9,9,0,0,0,0,0,0,0,0,1,6
4975,5,150,5,4,12,731,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,5
2119,4,10,7,0,12,26,7,2,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,0,7
354,5,140,6,4,12,731,6,0,0,0,0,0,0,1,1,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,6
3586,5,140,6,4,12,731,6,3,0,0,0,0,0,1,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,6
5241,5,175,6,4,12,54,6,2,0,1,0,0,0,1,1,1,0,0,0,0,0,14,0,0,,,,,,0,6
3655,1,8,7,0,12,6080,7,5,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,0,7
1530,1,8,4,0,12,6085,4,2,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,0,4
2975,5,140,6,4,12,731,6,2,0,0,0,0,0,1,1,1,0,0,0,0,0,14,0,0,0,0,0,0,0,1,5
2103,5,140,5,4,12,731,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,5
3089,5,300,7,3,6,508,7,5,0,0,0,0,1,0,1,1,0,0,0,6,6,6,0,0,0,0,0,0,0,2,5
1364,5,227,20,0,12,2882,20,9,0,0,0,0,0,0,0,1,0,0,0,9,12,14,0,0,0,0,0,0,0,2,18
1482,4,100,10,0,12,2712,10,3,0,0,0,0,0,0,0,1,0,0,0,10,13,0,0,0,,,,,,1,9
1075,5,143,18,0,12,2682,18,9,0,0,0,0,0,0,0,1,0,0,0,9,12,0,0,0,0,0,0,0,0,2,16
4842,5,36,7,3,6,663,7,2,0,0,0,0,1,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,6
1102,5,36,4,3,6,676,4,3,0,0,0,0,1,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4
2091,4,8,8,0,12,2854,8,4,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,1,0,8
993,4,8,6,0,12,1641,6,4,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,1,0,6
1931,5,50,6,3,12,2651,6,2,0,0,0,0,1,0,0,1,0,0,0,9,12,14,0,0,,,,,,1,5
3393,3,41,9,0,12,1409,9,8,0,0,0,0,0,0,0,1,0,0,0,10,13,15,0,0,0,0,0,0,0,0,9
6350,4,146,10,0,12,3014,10,7,0,0,0,0,0,0,0,1,0,0,0,10,13,0,0,0,,,,,,1,9
4467,4,264,38,0,12,3186,38,16,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,0,0,0,0,0,2,36
4178,5,255,13,0,12,3078,13,4,0,0,0,0,0,0,0,1,0,0,0,9,12,14,0,0,,,,,,2,11
2291,5,50,6,0,12,61,6,1,0,0,0,0,1,1,1,1,0,0,0,9,9,14,0,0,0,0,0,0,0,0,6
3360,5,120,6,4,12,731,6,1,0,0,0,0,0,1,1,1,0,0,0,0,0,14,0,0,0,0,0,0,0,1,5
5142,5,135,7,4,12,731,7,1,0,0,0,0,0,1,1,1,0,0,0,0,0,14,0,0,0,0,0,0,0,1,6
1271,5,199,8,0,12,2861,8,6,0,0,0,1,1,1,1,1,0,0,0,10,13,0,0,0,,,,,,0,8
3270,4,12,5,0,12,2725,5,5,0,0,0,0,0,1,1,1,0,0,0,10,12,12,0,0,,,,,,0,5
4302,5,30,8,6,12,2787,8,5,0,0,0,0,0,1,1,1,0,0,0,0,0,20,0,0,0,0,0,0,0,1,7
1906,3,12,7,0,5,1471,7,4,0,0,0,0,0,0,0,1,0,0,0,10,12,12,0,0,0,0,0,0,0,1,6
5685,4,8,5,0,12,1748,5,2,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,1,0,5
1304,5,100,6,4,12,941,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,1,5
4776,5,100,5,4,12,596,5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,19,14,0,0,0,0,0,0,1,4
1216,5,199,6,5,12,573,6,4,0,0,0,0,0,1,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,6
5792,5,50,5,4,12,582,5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,5
1734,4,157,11,0,12,2342,11,7,0,0,0,0,1,1,0,1,0,0,0,10,13,20,0,0,0,0,0,0,0,2,9
4134,5,36,5,3,5,347,5,5,0,0,0,0,1,1,1,1,0,0,0,6,6,0,0,0,0,0,0,0,0,0,5
3711,5,40,5,3,5,1062,5,2,0,0,0,0,1,0,1,1,0,0,0,9,9,0,0,0,0,0,0,0,0,0,5
6248,5,125,8,4,12,943,8,5,0,1,0,0,0,1,1,1,0,0,0,0,0,15,0,0,0,0,0,0,0,2,6
2248,5,199,8,4,12,983,8,4,0,1,0,0,0,1,1,1,0,0,0,0,0,19,0,0,0,0,0,0,0,2,6
5630,5,100,6,4,12,950,6,3,0,1,0,0,0,1,1,1,0,0,0,0,0,25,0,0,0,0,0,0,0,1,5
1453,5,150,8,4,12,947,8,5,0,1,0,0,0,1,1,1,0,0,0,0,0,25,0,0,0,0,0,0,0,1,7
6319,5,150,9,4,12,943,9,4,0,1,0,0,0,1,1,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,9
5802,5,46,5,2,6,442,5,2,0,0,0,0,1,1,1,1,0,0,0,8,8,0,0,0,0,0,0,0,0,0,5
4135,5,36,6,3,5,2577,6,5,0,0,0,0,1,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6
1873,5,8,10,0,12,2868,10,4,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,2,8
2060,4,12,6,0,12,956,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
5729,5,84,6,3,12,402,6,2,0,0,0,0,1,0,0,1,0,0,0,6,6,0,6,0,0,0,0,0,0,0,6
1029,3,12,7,0,12,1304,7,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,0,7
3232,5,130,6,5,12,561,6,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6132,1,8,5,0,12,109,5,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,0,5
4596,5,36,5,3,5,592,5,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5803,5,36,7,3,5,263,7,3,0,0,0,0,0,0,0,1,0,0,0,9,9,0,0,0,0,0,0,0,0,0,7
4978,4,28,5,0,12,2342,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,0,5
1733,5,18,5,3,5,103,5,1,0,0,0,0,1,0,0,1,0,0,0,9,9,0,9,0,,,,,,0,5
1318,5,122,14,0,12,2754,14,10,0,0,0,0,0,0,1,1,0,0,0,9,10,16,0,0,0,0,0,0,0,1,13
4426,5,70,9,1,12,2829,9,3,0,0,0,0,0,0,1,1,0,0,0,9,12,14,0,0,0,0,0,0,0,1,8
6536,4,64,7,0,12,2866,7,3,0,0,0,0,0,0,1,1,0,6,9,10,13,20,15,0,,,,,,0,7
6124,3,29,6,0,12,2180,6,4,0,0,0,0,0,1,1,1,0,0,0,15,20,25,0,0,,,,,,0,6
651,5,85,19,0,12,389,19,9,0,0,0,0,1,1,1,1,0,6,9,10,13,20,15,5,0,0,0,0,0,2,17
4901,4,8,9,0,12,483,9,6,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,1,8
2049,5,80,7,5,12,227,7,4,0,0,0,0,0,1,0,1,0,0,0,0,0,20,0,0,,,,,,0,7
2131,5,135,6,1,5,93,6,1,0,0,0,1,0,1,0,1,0,0,0,15,20,25,0,0,,,,,,0,6
1629,5,42,8,3,6,298,8,1,0,0,0,0,1,1,1,1,0,0,0,9,9,9,0,0,0,0,0,1,0,3,5
388,5,36,7,3,5,381,7,5,0,0,0,0,1,1,1,1,0,0,0,9,9,0,0,0,0,0,0,0,0,1,6
1193,1,8,7,0,12,5703,7,1,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,1,6
975,2,8,8,0,12,676,8,2,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,8
1457,1,35,6,0,12,2138,6,3,0,0,0,0,0,0,0,1,0,0,0,15,20,0,0,0,0,0,0,0,0,0,6
120,5,14,11,3,5,512,11,4,0,0,0,0,1,0,0,1,0,0,0,9,9,0,0,0,0,0,0,0,0,3,8
4184,5,30,8,3,5,2747,8,2,0,0,0,0,1,1,0,1,0,0,0,9,9,0,0,0,0,0,0,0,0,2,6
2803,5,104,10,2,5,44,10,3,0,0,0,0,1,1,0,1,0,0,0,6,6,0,0,0,0,0,0,0,0,4,6
13,4,36,6,3,5,2467,6,2,0,0,0,0,1,0,0,1,0,0,0,9,9,0,0,0,0,0,0,0,0,1,5
118,4,99,9,0,12,1828,9,8,0,0,0,0,0,1,1,1,0,0,0,10,13,15,0,0,,,,,,1,8
6499,5,68,9,0,5,204,9,2,0,0,0,1,0,0,1,1,0,0,0,9,10,0,0,0,,,,,,1,8
6052,5,20,7,4,5,263,7,4,0,1,1,0,1,0,1,1,0,0,0,0,9,0,0,0,0,1,0,1,0,1,6
2140,5,20,7,4,5,263,7,2,0,1,1,0,1,0,1,1,0,0,0,0,9,0,0,0,0,1,0,1,0,1,6
4612,5,18,11,4,5,2670,11,6,0,1,1,0,1,0,1,1,0,0,0,0,9,0,0,0,0,1,0,1,0,0,11
6010,4,103,13,0,5,746,13,8,0,0,0,0,0,0,1,1,0,6,9,10,13,15,15,5,,,,,,0,13
5836,5,8,7,0,12,3221,7,2,0,0,0,0,0,1,1,0,1,,,,,,,,0,0,0,0,0,1,6
4170,3,99,8,0,6,2479,8,5,0,0,0,0,0,0,1,1,0,6,10,15,20,25,25,5,,,,,,2,6
5975,5,199,11,3,12,1251,11,7,0,1,1,0,1,1,1,1,0,0,0,6,6,6,6,0,0,0,0,0,0,2,9
4274,5,70,6,3,5,851,6,0,0,0,0,0,1,0,1,1,0,0,0,9,9,0,9,0,0,0,0,0,0,0,6
2503,5,8,9,0,12,2399,9,6,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,0,9
6193,5,18,7,3,5,137,7,5,0,1,0,0,1,1,1,1,0,0,0,9,9,0,0,0,,,,,,1,6
4282,3,96,9,0,12,2553,9,4,0,0,0,0,0,0,0,1,0,0,0,15,20,25,0,0,,,,,,0,9
943,5,52,8,3,12,2545,8,3,0,0,0,0,1,1,1,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,6
862,5,36,6,3,5,572,6,4,0,0,0,0,1,1,1,1,0,0,6,6,6,0,6,0,0,0,0,0,0,0,6
6288,5,18,7,3,5,556,7,4,0,0,0,0,1,1,1,1,0,0,6,6,6,0,6,0,0,0,0,0,0,1,6
5606,5,18,6,2,5,2332,6,3,0,0,0,0,1,1,1,1,0,0,8,9,10,0,10,0,0,0,0,0,0,1,5
3278,5,52,6,3,12,2831,6,4,0,0,0,0,0,1,1,1,0,0,0,6,6,6,0,0,0,0,0,0,0,0,6
6304,4,165,10,0,12,1464,10,8,0,0,0,0,0,0,0,1,0,0,0,15,20,25,0,0,,,,,,0,10
262,5,20,6,3,5,137,6,3,0,0,0,0,1,0,0,1,0,0,0,9,9,0,0,0,,,,,,1,5
2019,4,90,10,0,12,2862,10,5,0,0,0,0,0,1,0,1,0,6,9,10,13,15,15,5,,,,,,2,8
5127,5,180,12,0,12,3064,12,6,0,0,0,0,1,0,0,1,0,0,0,10,13,15,0,0,,,,,,0,12
1131,5,110,9,3,12,2831,9,5,0,0,0,0,1,1,1,1,0,0,0,0,9,6,0,0,0,0,0,0,0,0,9
1101,4,100,7,0,12,432,7,3,0,0,0,0,0,1,0,1,0,0,0,10,13,15,0,0,,,,,,0,7
6201,4,8,8,0,12,2360,8,1,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,1,7
1488,3,50,6,2,12,2413,6,6,0,0,0,0,0,0,0,1,0,0,0,9,12,15,0,0,,,,,,0,6
1302,5,90,6,3,6,80,6,3,0,1,1,1,0,0,1,1,0,0,0,9,11,13,13,0,,,,,,0,6
4388,4,29,9,0,12,2661,9,6,0,0,0,0,0,0,0,1,0,6,10,10,15,15,20,5,,,,,,0,9
495,5,36,7,3,6,656,7,2,0,0,0,0,1,0,0,1,0,0,0,9,9,0,0,0,0,0,0,0,0,1,6
163,4,8,6,0,12,3046,6,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,0,6
6351,4,99,7,5,12,2971,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0,24,0,0,0,0,0,0,0,1,6
3023,4,99,8,5,12,3025,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,1,7
2922,4,120,5,5,12,1405,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,5
6171,4,50,7,5,12,2586,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,1,6
1310,4,99,6,5,12,2971,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24,0,0,0,0,0,0,0,1,5
1088,4,99,8,5,12,1513,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,3,5
3156,4,99,8,5,12,1513,8,3,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,2,6
3520,4,120,8,5,12,2504,8,4,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,1,7
901,5,140,8,5,12,3020,8,3,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,1,7
2833,4,99,8,5,12,3021,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,24,0,0,0,0,0,0,0,1,7
1649,4,120,6,5,12,2971,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,24,0,0,0,0,0,0,0,1,5
2601,4,99,6,5,12,3032,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24,0,0,0,0,0,0,0,1,5
4105,4,99,11,5,12,2979,11,4,0,0,0,0,0,0,0,1,0,0,0,0,0,24,0,0,0,0,0,0,0,2,9
1600,4,175,7,3,12,2956,7,3,0,1,0,0,0,0,1,1,0,0,0,10,13,15,15,0,0,0,0,0,0,1,6
1361,4,120,6,5,12,1465,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,24,0,0,0,0,0,0,0,0,6
4332,3,99,7,5,12,3014,7,4,0,0,0,0,0,0,0,1,0,0,0,0,0,24,0,0,0,0,0,0,0,1,6
4254,4,120,6,5,12,1513,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24,0,0,0,0,0,0,0,1,5
4507,4,79,11,0,12,2623,11,6,0,1,0,0,0,0,0,1,0,0,0,10,13,15,0,0,,,,,,0,11
1359,4,8,6,0,12,2670,6,2,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,1,5
4215,5,18,9,3,5,2326,9,5,0,0,0,0,1,1,0,1,0,0,0,9,9,0,9,0,0,0,0,0,0,1,8
6372,5,36,6,2,5,1524,6,4,0,0,0,0,1,1,1,1,0,0,8,9,9,0,9,0,0,0,0,0,0,1,5
4231,4,79,11,0,12,2920,11,6,0,1,0,0,0,1,1,1,0,6,9,10,13,15,15,5,,,,,,0,11
4787,5,99,7,0,6,2553,7,3,0,0,0,0,0,0,1,1,0,6,9,10,13,15,15,5,,,,,,0,7
5921,5,18,6,3,5,137,6,4,0,0,0,0,1,0,1,1,0,0,0,9,12,0,0,0,0,0,0,0,0,1,5
1160,5,130,10,0,12,619,10,8,0,0,0,0,0,0,1,1,0,6,9,10,13,15,13,5,,,,,,1,9
2383,4,178,12,0,12,1326,12,6,0,0,0,0,0,1,0,1,0,6,9,10,13,15,15,5,,,,,,2,10
2918,4,143,26,0,5,746,26,11,0,0,0,0,0,0,1,1,0,6,9,10,13,15,15,5,,,,,,3,23
672,5,156,10,0,12,2734,10,6,0,0,0,0,0,1,1,1,0,6,9,10,13,15,15,5,,,,,,2,8
5479,3,8,6,0,12,1153,6,1,0,0,0,0,0,1,1,0,1,,,,,,,,0,0,0,0,1,0,6
534,4,8,7,0,12,1604,7,3,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,0,7
6408,3,8,10,0,12,3013,10,5,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,10
2555,3,8,8,0,12,2410,8,3,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,0,8
5384,4,8,7,0,12,2844,7,2,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,1,0,7
5798,5,27,7,3,8,2273,7,2,0,0,0,0,1,1,0,1,0,0,0,9,12,14,0,0,0,0,0,0,0,0,7
5314,3,8,6,0,12,1503,6,2,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,0,6
2160,1,8,6,0,12,3396,6,2,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,0,6
5597,5,32,7,0,12,606,7,2,0,0,0,0,1,1,1,1,0,6,9,10,13,20,15,5,0,0,0,0,0,0,7
3130,1,8,7,0,12,5217,7,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,0,7
3323,5,54,6,3,6,1530,6,1,0,0,0,0,1,0,1,1,0,0,0,9,12,19,0,0,0,0,0,0,0,0,6
2821,5,54,6,3,6,2797,6,1,0,0,0,0,1,1,1,1,0,0,0,9,12,0,0,0,0,0,0,0,0,0,6
6544,5,135,9,2,6,208,9,3,0,0,0,1,1,1,0,1,0,0,0,9,12,19,0,0,0,0,0,0,0,1,8
1000,3,8,6,0,12,1326,6,0,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,6
2626,5,72,6,3,6,2468,6,2,0,0,0,0,1,0,0,1,0,0,0,9,12,19,0,0,0,0,0,0,0,0,6
5997,5,60,7,0,12,1410,7,5,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,0,7
6030,5,54,6,3,6,1501,6,0,0,0,0,0,1,0,0,1,0,0,0,9,12,19,14,0,0,1,0,0,0,0,6
5813,4,77,12,0,12,1357,12,8,0,0,0,0,0,1,1,1,0,0,0,10,13,20,0,0,0,0,0,0,0,0,12
2051,5,8,6,0,12,960,6,2,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,6
4330,5,71,8,0,12,2236,8,2,0,0,0,0,0,0,1,1,0,0,0,9,12,19,0,0,,,,,,0,8
5593,5,75,10,0,12,250,10,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,1,9
4362,4,65,12,0,12,1277,12,6,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2676,5,50,8,3,6,2412,8,2,0,0,0,0,1,0,1,1,0,0,0,9,12,19,0,0,0,0,0,0,0,0,8
5049,1,27,6,2,12,1706,6,4,0,0,0,0,0,0,1,1,0,0,0,15,20,25,0,0,,,,,,0,6
4197,1,8,6,0,12,6738,6,2,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,1,5
2100,5,51,6,3,5,65,6,4,0,0,1,1,0,1,1,1,0,0,0,9,12,14,0,0,,,,,,1,5
5197,5,68,5,3,5,65,5,2,0,1,1,1,0,1,1,1,0,0,0,9,12,14,0,0,,,,,,1,4
4480,4,81,15,0,12,267,15,11,0,0,0,0,0,0,1,1,0,0,0,10,13,15,0,0,,,,,,2,13
2127,5,27,5,3,5,1753,5,4,0,0,0,0,1,1,0,1,0,0,0,9,9,14,0,0,0,0,0,0,0,0,5
4836,5,36,6,3,12,3258,6,4,0,0,0,0,1,1,0,1,0,0,0,9,9,9,0,0,0,0,0,1,0,1,5
130,5,18,4,3,12,1838,4,2,0,0,0,0,1,1,0,1,0,0,0,9,9,9,0,0,0,0,0,1,0,0,4
457,5,18,4,3,5,3701,4,3,1,0,0,0,1,1,0,1,0,0,0,9,9,9,0,0,0,0,0,1,0,0,4
1935,5,70,7,0,12,1045,7,3,0,0,0,0,0,0,0,1,0,0,0,9,12,14,0,0,0,0,0,1,0,1,6
795,3,199,6,3,12,331,6,2,0,0,0,0,0,0,0,1,0,0,0,0,20,25,0,0,,,,,,1,5
3063,4,50,5,4,12,331,5,3,0,0,0,0,0,1,1,1,0,0,0,0,20,25,0,0,,,,,,1,4
3803,5,144,7,3,6,1446,7,5,0,0,0,0,1,1,1,1,0,0,0,9,9,0,0,0,0,0,0,0,0,1,6
3494,4,8,20,0,12,2301,20,9,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,0,20
2428,4,45,11,0,12,1573,11,5,0,0,0,0,0,0,1,1,0,0,0,8,11,15,0,0,0,0,0,0,0,1,10
877,5,31,15,0,12,1611,15,8,0,0,0,0,0,1,0,1,0,0,0,8,11,15,0,0,0,0,0,0,0,1,14
6045,4,26,10,0,12,316,10,6,0,0,0,0,0,0,0,1,0,0,0,8,11,15,0,0,0,0,0,0,0,0,10
3741,5,68,5,3,5,64,5,3,0,0,1,1,0,1,1,1,0,0,0,9,12,14,0,0,,,,,,0,5
758,5,120,6,5,12,40,6,2,0,0,0,0,0,1,0,1,0,0,0,0,0,14,0,0,0,0,0,1,0,1,5
947,4,45,10,0,12,2291,10,5,0,0,0,0,0,0,1,1,0,0,0,10,13,15,0,0,,,,,,1,9
799,4,8,7,0,12,2670,7,1,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,0,7
3874,4,8,7,0,12,1776,7,4,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,0,7
3725,5,66,8,0,12,1199,8,4,0,0,0,0,1,1,0,1,0,0,0,10,13,15,0,0,0,0,0,0,0,0,8
3507,4,44,7,1,12,918,7,4,0,0,0,0,1,1,0,1,0,0,0,10,13,20,0,0,,,,,,1,6
6384,5,50,13,0,12,1240,13,3,0,0,0,0,0,1,0,1,0,6,9,10,13,20,15,5,,,,,,2,11
1469,4,100,6,0,12,2522,6,3,0,0,0,0,0,1,0,1,0,6,9,10,13,20,15,5,0,0,0,0,0,1,5
3525,4,90,10,0,12,1845,10,1,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,1,9
5775,4,8,6,0,12,1832,6,1,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,0,6
