provider_id,qr_rating,provider_service_type,license_type,total_licensed_capacity,licensed_home_capacity,licensed_infant_capacity,licensed_toddler_capacity,licensed_preschool_capacity,licensed_school_age_capacity,licensed_preschool_and_school_age_capacity,licensed_resident_camp_capacity,licensed_nyo_capacity,capacity_on_site,license_age_days,school_district_operated_program,cccap_fa_status_d1,cccap_authorization_status,head_start,accepts_cccap_on_site,accepting_new_children,openings_infant,openings_toddler,openings_preschool,openings_school_age,hours_of_operation,operating_hours_per_week,licensed_to_serve,has_documented_complaint,has_documented_stage_ii,has_documented_injury_investigation,has_documented_adverse_action,language_amharic,language_arabic,language_chinese,language_english,language_farsi,language_french,language_german,language_hebrew,language_hindi,language_italian,language_japanese,language_other,language_portuguese,language_punjabi,language_russian,language_sign_language,language_spanish,language_tagalog,language_ukrainian,language_urdu,need_cognitive_delays,need_diabetes,need_food_dietary,need_medical_special_procedures,need_none,need_physical_delays_limitations,need_respiratory_illness,need_seizure_disorders,need_social_emotional_behaviors,need_speech_communication,need_willing_to_support,geo_county
275,1,Child Care Center,Permanent,103.0,,,,0.0,,103.0,,,103.0,3248,False,False,False,False,False,False,0.0,0.0,4.0,0.0,other,36.67,Preschool,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,,Diabetes,Food/Dietary,,,,,,Social Emotional Behaviors,,Willing to Support,county_18
3239,4,Child Care Center,Permanent,30.0,,,,0.0,,30.0,,,30.0,626,False,False,False,True,False,True,0.0,0.0,30.0,0.0,other,30.0,Preschool,False,False,True,False,,,,English,,,,,,,,,,,,,Spanish,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,,county_0
1040,1,Large Family Child Care Home,Permanent,12.0,12.0,0.0,0.0,,0.0,,0.0,0.0,12.0,25,False,True,False,False,True,True,,,,2.0,Monday 07:30 AM 05:00 PM Tuesday 07:30 AM 05:00 PM Wednesday 07:30 AM 05:00 PM Thursday 07:30 AM 05:00 PM Friday 07:30 AM 05:00 PM,47.5,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,Willing to Support,county_18
2224,4,Child Care Center,Permanent,40.0,,,,0.0,,40.0,,,40.0,3244,True,False,False,False,False,True,,,,,Monday 7:30 AM 3:30 PM Tuesday 7:30 AM 3:30 PM Wednesday 7:30 AM 3:30 PM Thursday 7:30 AM 3:30 PM Friday 7:30 AM 3:30 PM,40.0,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_18
3199,1,Child Care Center,Permanent,129.0,,,,129.0,,0.0,,,129.0,3239,False,False,False,False,False,False,0.0,0.0,0.0,0.0,Monday 7:00 AM 5:30 PM Tuesday 7:00 AM 5:30 PM Wednesday 7:00 AM 5:30 PM Thursday 7:00 AM 5:30 PM Friday 7:00 AM 5:30 PM,52.5,Preschool,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,,Diabetes,Food/Dietary,Medical/Special Procedures,,,,Seizure Disorders,,,Willing to Support,county_11
946,2,Large Family Child Care Home,Permanent,12.0,12.0,0.0,0.0,,0.0,,0.0,0.0,12.0,3240,False,True,True,False,True,True,0.0,2.0,0.0,0.0,Monday 07:30 AM 03:30 PM Tuesday 07:30 AM 03:30 PM Wednesday 07:30 AM 03:30 PM Thursday 07:30 AM 03:30 PM Friday 07:30 AM 03:30 PM,40.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_10
379,5,Child Care Center,Permanent,31.0,0.0,0.0,10.0,21.0,0.0,0.0,0.0,0.0,31.0,3241,False,False,False,False,False,True,0.0,0.0,5.0,0.0,Monday 08:15 AM 03:15 PM Tuesday 08:15 AM 03:15 PM Wednesday 08:15 AM 03:15 PM Thursday 08:15 AM 03:15 PM Friday 08:15 AM 03:15 PM,35.0,"Toddlers, Preschool",False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,Willing to Support,county_1
306,1,Child Care Center,Permanent,88.0,,,,0.0,,88.0,,,88.0,1749,False,False,False,False,False,True,0.0,0.0,1.0,0.0,Monday 8:00 AM 3:00 PM Tuesday 8:00 AM 3:00 PM Wednesday 8:00 AM 3:00 PM Thursday 8:00 AM 3:00 PM Friday 8:00 AM 3:00 PM,35.0,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,,,,,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_4
3836,1,Preschool Program,Permanent,40.0,,,,40.0,,0.0,,,40.0,3238,True,False,False,False,False,True,0.0,0.0,0.0,0.0,other,0.0,Preschool,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,Willing to Support,county_46
4063,4,Child Care Center,Permanent,72.0,0.0,8.0,10.0,0.0,0.0,54.0,0.0,0.0,72.0,3231,False,True,True,False,True,True,0.0,2.0,12.0,0.0,Monday 07:15 AM 05:15 PM Tuesday 07:15 AM 05:15 PM Wednesday 07:15 AM 05:15 PM Thursday 07:15 AM 05:15 PM Friday 07:15 AM 05:15 PM,50.0,"Infants, Toddlers, Preschool",False,False,True,False,,,,English,,,,,,,,,,,,,Spanish,,,,Cognitive Delays,,,,,,,,Social Emotional Behaviors,Speech/Communication,,county_26
4101,1,Preschool Program,Permanent,40.0,,,,0.0,,40.0,,,40.0,3231,True,True,True,False,True,True,0.0,0.0,9.0,0.0,,,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_1
1263,1,Preschool Program,Permanent,20.0,,,,20.0,,0.0,,,20.0,3237,True,False,False,False,False,True,0.0,0.0,5.0,0.0,Tuesday 7:45 AM 3:25 PM Wednesday 7:45 AM 3:25 PM Thursday 7:45 AM 3:25 PM Friday 7:45 AM 3:25 PM,30.67,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,Spanish,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_18
1076,4,Child Care Center,Permanent,20.0,,,,0.0,,20.0,,,20.0,3244,False,False,False,False,False,False,,,,,Monday 7:30 AM 3:30 PM Tuesday 7:30 AM 3:30 PM Wednesday 7:30 AM 3:30 PM Thursday 7:30 AM 3:30 PM Friday 7:30 AM 3:30 PM,40.0,Preschool,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_18
841,1,Child Care Center,Permanent,30.0,,,,0.0,,30.0,,,30.0,3247,False,False,False,False,False,True,0.0,0.0,0.0,0.0,other,31.0,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_25
2715,4,Preschool Program,Permanent,15.0,,,,15.0,,0.0,,,15.0,3252,True,True,False,False,True,True,,,3.0,,other,30.0,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_21
4404,1,Preschool Program,Permanent,40.0,,,,40.0,,0.0,,,40.0,3238,True,False,False,False,False,True,0.0,0.0,0.0,0.0,other,12.67,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,,,,,Physical Delays/Limitations,,,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_18
4002,4,Preschool Program,Permanent,20.0,,,,20.0,,0.0,,,20.0,3254,True,True,False,False,True,True,,,,,other,26.0,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_4
2489,4,Child Care Center,Permanent,61.0,0.0,0.0,15.0,0.0,0.0,46.0,0.0,0.0,61.0,1375,False,True,True,False,True,True,0.0,9.0,15.0,0.0,Monday 06:00 AM 05:00 PM Tuesday 06:00 AM 05:00 PM Wednesday 06:00 AM 05:00 PM Thursday 06:00 AM 05:00 PM Friday 06:00 AM 05:00 PM,55.0,"Toddlers, Preschool",False,False,True,False,,,,English,,,,,,,,,,,,,,,,,,,Food/Dietary,,,,,,Social Emotional Behaviors,Speech/Communication,,county_19
942,2,Preschool Program,Permanent,40.0,,,,40.0,,0.0,,,40.0,131,False,False,False,False,False,True,0.0,0.0,9.0,0.0,Tuesday 07:45 AM 03:25 PM Wednesday 07:45 AM 03:25 PM Thursday 07:45 AM 03:25 PM Friday 07:45 AM 03:25 PM,30.67,Preschool,False,False,True,True,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_18
950,1,Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,3224,False,False,False,False,False,True,3.0,3.0,3.0,,other,40.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_3
4040,4,Child Care Center,Permanent,150.0,0.0,8.0,28.0,114.0,0.0,0.0,0.0,0.0,150.0,3223,False,True,False,True,True,True,0.0,0.0,10.0,0.0,Monday 07:30 AM 04:30 PM Tuesday 07:30 AM 04:30 PM Wednesday 07:30 AM 04:30 PM Thursday 07:30 AM 04:30 PM Friday 07:30 AM 04:30 PM,45.0,"Infants, Toddlers, Preschool",True,False,True,False,,,,English,,,,,,,,,,,,,Spanish,,,,,,,,,,,,,,,county_1
2691,4,Large Family Child Care Home,Permanent,12.0,12.0,0.0,0.0,,0.0,,0.0,0.0,12.0,1459,False,True,True,False,True,True,0.0,0.0,0.0,0.0,Monday 07:30 AM 05:30 PM Tuesday 07:30 AM 05:30 PM Wednesday 07:30 AM 05:30 PM Thursday 07:30 AM 05:30 PM Friday 07:30 AM 05:30 PM,50.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,Speech/Communication,,county_8
856,1,Experienced Family Child Care Home,Permanent,9.0,9.0,0.0,0.0,,0.0,,0.0,0.0,9.0,1170,False,False,False,False,False,True,2.0,3.0,3.0,0.0,Monday 07:30 AM 05:00 PM Tuesday 07:30 AM 05:00 PM Wednesday 07:30 AM 05:00 PM Thursday 07:30 AM 05:00 PM Friday 07:30 AM 05:00 PM,47.5,Home,False,False,True,False,,,,English,,,,,,,,,,,,,Spanish,,,,,,,,,,,,,,,county_46
3934,4,Large Family Child Care Home,Permanent,10.0,10.0,0.0,0.0,,0.0,,0.0,0.0,10.0,2068,False,True,True,False,True,True,0.0,1.0,4.0,0.0,Monday 07:30 AM 04:00 PM Tuesday 07:30 AM 04:00 PM Wednesday 07:30 AM 04:00 PM Thursday 07:30 AM 04:00 PM Friday 07:30 AM 04:00 PM,42.5,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,,,,,Physical Delays/Limitations,,,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_41
2660,3,Child Care Center,Permanent,33.0,0.0,9.0,24.0,,0.0,,0.0,0.0,33.0,3092,False,False,False,False,False,True,4.0,10.0,0.0,0.0,other,110.0,"Infants, Toddlers",False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_42
3814,1,Child Care Center,Permanent,141.0,,,,0.0,,141.0,,,141.0,2523,True,False,False,False,False,True,0.0,0.0,5.0,0.0,Monday 8:30 AM 3:30 PM Tuesday 8:30 AM 3:30 PM Wednesday 8:30 AM 3:30 PM Thursday 8:30 AM 3:30 PM Friday 8:30 AM 3:30 PM,35.0,Preschool,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,,,Physical Delays/Limitations,Respiratory Illness,,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_11
2561,2,Child Care Center,Permanent,185.0,0.0,10.0,34.0,0.0,0.0,141.0,0.0,0.0,185.0,3203,False,True,True,False,True,True,0.0,0.0,10.0,0.0,Monday 6:30 AM 6:00 PM Tuesday 6:30 AM 6:00 PM Wednesday 6:30 AM 6:00 PM Thursday 6:30 AM 6:00 PM Friday 6:30 AM 6:00 PM,57.5,"Infants, Toddlers, Preschool",True,True,True,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,,,Physical Delays/Limitations,,,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_18
2844,1,Child Care Center,Permanent,58.0,0.0,6.0,12.0,40.0,0.0,0.0,0.0,0.0,58.0,3220,False,True,True,True,True,True,0.0,0.0,0.0,0.0,other,34.0,"Infants, Toddlers, Preschool",False,False,False,False,,,,English,,,,,,,,,,,,,Spanish,,,,,,,,,,,,,,,county_19
277,1,Child Care Center,Permanent,54.0,0.0,10.0,24.0,0.0,0.0,20.0,0.0,0.0,54.0,3188,False,False,False,False,False,False,0.0,0.0,0.0,0.0,Monday 7:00 AM 5:00 PM Tuesday 7:00 AM 5:00 PM Wednesday 7:00 AM 5:00 PM Thursday 7:00 AM 5:00 PM Friday 7:00 AM 5:00 PM,50.0,"Infants, Toddlers, Preschool",False,False,False,False,,,,,,,,,,,,,,,,,Spanish,,,,Cognitive Delays,,Food/Dietary,,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,,,county_41
4121,2,Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,3197,False,True,False,False,True,True,0.0,0.0,0.0,0.0,other,30.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_3
1976,2,Large Family Child Care Home,Permanent,12.0,12.0,0.0,0.0,,0.0,,0.0,0.0,12.0,3259,False,False,False,False,False,True,0.0,0.0,0.0,0.0,Monday 07:30 AM 05:30 PM Tuesday 07:30 AM 05:30 PM Wednesday 07:30 AM 05:30 PM Thursday 07:30 AM 05:30 PM,40.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,Willing to Support,county_49
2325,5,Infant/Toddler Home,Permanent,8.0,8.0,0.0,0.0,,0.0,,0.0,0.0,8.0,369,False,True,False,False,True,True,0.0,0.0,0.0,0.0,Monday 07:00 AM 05:00 PM Tuesday 07:00 AM 05:00 PM Wednesday 07:00 AM 05:00 PM Thursday 07:00 AM 05:00 PM Friday 07:00 AM 05:00 PM,50.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,,,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_4
1105,4,Child Care Center,Permanent,65.0,0.0,10.0,0.0,0.0,0.0,55.0,0.0,0.0,65.0,1392,False,True,True,True,True,True,2.0,0.0,10.0,10.0,Monday 07:00 AM 06:00 PM Tuesday 07:00 AM 06:00 PM Wednesday 07:00 AM 06:00 PM Thursday 07:00 AM 06:00 PM Friday 07:00 AM 06:00 PM,55.0,other,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_20
2944,1,Large Family Child Care Home,Permanent,12.0,12.0,0.0,0.0,,0.0,,0.0,0.0,12.0,1502,False,False,False,False,False,True,0.0,2.0,2.0,2.0,other,37.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_42
2929,1,3 under 18 Months Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,1802,False,False,False,False,False,True,1.0,1.0,0.0,0.0,Monday 7:00 AM 5:00 PM Tuesday 7:00 AM 5:00 PM Wednesday 7:00 AM 5:00 PM Thursday 7:00 AM 5:00 PM Friday 7:00 AM 5:00 PM,50.0,Home,False,True,False,False,,Arabic,,English,,,,,,,,,,,,,,,,,,,Food/Dietary,,,,,,,Speech/Communication,Willing to Support,county_18
743,2,Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,3167,False,False,False,False,False,True,0.0,0.0,0.0,0.0,other,15.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,Food/Dietary,,,,,,,Speech/Communication,,county_19
1277,1,Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,664,False,False,False,False,False,True,0.0,0.0,0.0,0.0,Monday 07:00 AM 06:00 PM Tuesday 07:00 AM 06:00 PM Wednesday 07:00 AM 06:00 PM Thursday 07:00 AM 06:00 PM Friday 07:00 AM 06:00 PM,55.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_3
2121,1,Child Care Center,Permanent,113.0,,,,0.0,,113.0,,,113.0,1039,False,False,False,False,False,True,0.0,0.0,0.0,0.0,Monday 8:30 AM 3:30 PM Tuesday 8:30 AM 3:30 PM Wednesday 8:30 AM 3:30 PM Thursday 8:30 AM 3:30 PM Friday 8:30 AM 3:30 PM,35.0,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_3
4253,2,Child Care Center,Permanent,20.0,,,,0.0,,20.0,,,20.0,2842,False,False,False,False,False,True,0.0,0.0,3.0,0.0,Monday 09:00 AM 01:00 PM Tuesday 09:00 AM 01:00 PM Wednesday 09:00 AM 01:00 PM Thursday 09:00 AM 01:00 PM Friday 09:00 AM 01:00 PM,20.0,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,Diabetes,,,,,,,Social Emotional Behaviors,,Willing to Support,county_19
4109,1,Large Family Child Care Home,Permanent,12.0,12.0,0.0,0.0,,0.0,,0.0,0.0,12.0,705,False,False,False,False,False,True,0.0,0.0,0.0,0.0,Monday 07:00 AM 05:00 PM Tuesday 07:00 AM 05:00 PM Wednesday 07:00 AM 05:00 PM Thursday 07:00 AM 05:00 PM Friday 07:00 AM 05:00 PM,50.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,Willing to Support,county_19
1204,1,Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,518,False,False,False,False,False,True,,,,,Monday 08:00 AM 05:00 PM Tuesday 08:00 AM 05:00 PM Wednesday 08:00 AM 05:00 PM Thursday 08:00 AM 05:00 PM Friday 08:00 AM 05:00 PM,45.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,Social Emotional Behaviors,,Willing to Support,county_11
1902,1,Large Family Child Care Home,Permanent,12.0,12.0,0.0,0.0,,0.0,,0.0,0.0,12.0,1763,False,False,False,False,False,False,0.0,0.0,0.0,0.0,other,16.67,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,Food/Dietary,,,,,,,,Willing to Support,county_11
2555,1,Large Family Child Care Home,Permanent,12.0,12.0,0.0,0.0,,0.0,,0.0,0.0,12.0,125,False,False,False,False,False,True,0.0,1.0,0.0,0.0,other,47.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_18
3631,4,Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,2369,False,True,False,False,True,True,0.0,0.0,1.0,0.0,Monday 07:30 AM 05:00 PM Tuesday 07:30 AM 05:00 PM Wednesday 07:30 AM 05:00 PM Thursday 07:30 AM 05:00 PM Friday 07:30 AM 05:00 PM,47.5,Home,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_41
2,1,Preschool Program,Permanent,40.0,,,,40.0,,0.0,,,40.0,998,True,False,False,False,False,True,0.0,0.0,0.0,0.0,other,39.58,Preschool,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,Willing to Support,county_46
1512,4,Large Family Child Care Home,Permanent,12.0,12.0,0.0,0.0,,0.0,,0.0,0.0,12.0,2929,False,True,True,False,True,True,0.0,0.0,0.0,0.0,other,43.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,,,Physical Delays/Limitations,,,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_0
3827,1,Preschool Program,Permanent,16.0,,,,0.0,,16.0,,,16.0,748,True,False,False,False,False,True,0.0,0.0,0.0,0.0,Monday 07:50 AM 02:50 PM Tuesday 07:50 AM 02:50 PM Wednesday 07:50 AM 02:50 PM Thursday 07:50 AM 02:50 PM Friday 07:50 AM 02:50 PM,35.0,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_19
2327,2,Family Child Care Home,Probationary,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,98,False,True,False,False,True,True,2.0,,,,other,64.0,Home,True,False,False,True,,,,English,,,,,,,,,,,,,,Tagalog,,,,,,,,,,,,,,county_32
2315,1,Large Family Child Care Home,Permanent,12.0,12.0,0.0,0.0,,0.0,,0.0,0.0,12.0,1292,False,True,True,False,True,True,0.0,0.0,0.0,0.0,Monday 07:30 AM 05:30 PM Tuesday 07:30 AM 05:30 PM Wednesday 07:30 AM 05:30 PM Thursday 07:30 AM 05:30 PM Friday 07:30 AM 05:30 PM,50.0,Home,False,True,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,,Food/Dietary,,,Physical Delays/Limitations,Respiratory Illness,,Social Emotional Behaviors,,Willing to Support,county_30
1965,1,Large Family Child Care Home,Permanent,12.0,12.0,0.0,0.0,,0.0,,0.0,0.0,12.0,487,False,True,True,False,True,True,1.0,1.0,1.0,0.0,Monday 07:00 AM 05:00 PM Tuesday 07:00 AM 05:00 PM Wednesday 07:00 AM 05:00 PM Thursday 07:00 AM 05:00 PM Friday 07:00 AM 05:00 PM,50.0,Home,False,True,False,True,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_8
818,4,Child Care Center,Permanent,56.0,0.0,4.0,20.0,0.0,0.0,32.0,0.0,0.0,56.0,1889,False,True,True,True,True,True,0.0,0.0,0.0,0.0,Monday 07:30 AM 05:30 PM Tuesday 07:30 AM 05:30 PM Wednesday 07:30 AM 05:30 PM Thursday 07:30 AM 05:30 PM Friday 07:30 AM 05:30 PM,50.0,"Infants, Toddlers, Preschool",False,True,True,False,,,,English,,,,,,,,,,,,,Spanish,,,,,,,,,,,,,,,county_1
1035,2,Large Family Child Care Home,Permanent,12.0,12.0,0.0,0.0,,0.0,,0.0,0.0,12.0,782,False,True,True,False,True,True,1.0,1.0,1.0,0.0,other,63.0,Home,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,Willing to Support,county_19
3349,4,Preschool Program,Permanent,60.0,,,,60.0,,0.0,,,60.0,935,False,True,True,False,True,True,,,,,other,29.0,Preschool,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_4
3603,2,Large Family Child Care Home,Permanent,12.0,12.0,0.0,0.0,,0.0,,0.0,0.0,12.0,139,False,True,False,False,True,True,0.0,2.0,2.0,0.0,other,107.5,Home,True,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,Speech/Communication,,county_8
1292,2,Large Family Child Care Home,Permanent,12.0,12.0,0.0,0.0,,0.0,,0.0,0.0,12.0,1475,False,True,False,False,True,True,0.0,0.0,0.0,0.0,Monday 07:30 AM 05:30 PM Tuesday 07:30 AM 05:30 PM Wednesday 07:30 AM 05:30 PM Thursday 07:30 AM 05:30 PM Friday 07:30 AM 05:30 PM,50.0,Home,False,True,False,True,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,,Willing to Support,county_3
3786,1,Preschool Program,Permanent,40.0,,,,40.0,,0.0,,,40.0,1077,True,False,False,False,False,True,0.0,0.0,3.0,0.0,other,36.67,Preschool,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_18
4105,1,Child Care Center,Permanent,36.0,,,,36.0,,0.0,,,36.0,1129,True,False,False,False,False,True,0.0,0.0,9.0,0.0,other,34.17,Preschool,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_18
1978,1,Child Care Center,Permanent,60.0,,,,60.0,,0.0,,,60.0,1783,True,False,False,False,False,True,0.0,0.0,4.0,0.0,other,27.33,Preschool,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_18
751,2,Large Family Child Care Home,Permanent,12.0,12.0,0.0,0.0,,0.0,,0.0,0.0,12.0,389,False,True,False,False,True,True,0.0,1.0,1.0,0.0,Monday 7:00 AM 4:30 PM Tuesday 7:00 AM 4:30 PM Wednesday 7:00 AM 4:30 PM Thursday 7:00 AM 4:30 PM Friday 7:00 AM 4:30 PM,47.5,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_19
640,1,Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,1153,False,False,False,False,False,True,,,,,Monday 7:00 AM 5:30 PM Tuesday 7:00 AM 5:30 PM Wednesday 7:00 AM 5:30 PM Thursday 7:00 AM 5:30 PM Friday 7:00 AM 5:30 PM,52.5,Home,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,,,Medical/Special Procedures,,Physical Delays/Limitations,,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_18
1012,2,Large Family Child Care Home,Permanent,12.0,12.0,0.0,0.0,,0.0,,0.0,0.0,12.0,1253,False,True,True,False,True,True,0.0,2.0,2.0,0.0,Monday 07:00 AM 06:00 PM Tuesday 07:00 AM 06:00 PM Wednesday 07:00 AM 06:00 PM Thursday 07:00 AM 06:00 PM Friday 07:00 AM 06:00 PM,55.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_9
