provider_id,qr_rating,facility_type,licensed_capacity,num_visits,ages_served,age_min,age_max,license_age_days,special_features,amenity_accredited_by_a_national_organization,amenity_field_trips,amenity_home_pick_up,amenity_provides_care_for_head_start,amenity_provides_nc_pre_k,amenity_provides_transportation,amenity_will_enroll_children_with_special_needs,ratio_1_year_olds_children,ratio_2_year_olds_children,ratio_3_year_olds_children,ratio_4_year_olds_children,ratio_5_12_year_olds_children,ratio_5_year_old_pre_schoolers_children,ratio_infants_children,restriction_daytime_care_only,restriction_enhanced_requirements,restriction_no_cooking,restriction_reduced_ratios,restriction_serves_no_more_than_two,visits_announced_announced
1959,5,CCC,58,7,3 through 5,3,5,3102,other,,,,,Provides NC Pre-K,,Will enroll children with special needs,0,0,9,9,0,0,0,,,,,,Announced
5094,5,CCC,33,6,3 through 5,3,5,696,other,,,,,Provides NC Pre-K,,,0,0,9,9,0,0,0,,,,,,Announced
4011,5,CCC,60,6,3 through 6,3,6,2998,Additional Services & Amenities Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/9 Children 4 Year Olds 0 Adult(s)/9 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/0 Children,,,,,Provides NC Pre-K,,,0,0,9,9,0,0,0,,,,,,
3531,5,CCC,36,6,3 through 5,3,5,394,Additional Services & Amenities Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/9 Children 4 Year Olds 0 Adult(s)/9 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/0 Children,,,,,Provides NC Pre-K,,,0,0,9,9,0,0,0,,,,,,
6035,5,CCC,36,7,3 through 5,3,5,568,other,,,,,Provides NC Pre-K,,,0,0,9,9,0,0,0,,,,,,Announced
776,5,CCC,36,7,3 through 5,3,5,50,Additional Services & Amenities Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/9 Children 4 Year Olds 0 Adult(s)/9 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/0 Children,,,,,Provides NC Pre-K,,,0,0,9,9,0,0,0,,,,,,Announced
6339,5,CCC,170,19,0 through 12,0,12,1740,Additional Services & Amenities Provides transportation Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,,Provides transportation,,0,0,10,13,20,0,0,,,,,,Announced
2988,5,CCC,129,7,0 through 12,0,12,2970,other,,,,,,Provides transportation,Will enroll children with special needs,0,0,9,12,19,0,0,,,,,,Announced
3000,4,FCC,8,7,0 through 12,0,12,2237,Additional Services & Amenities Provides transportation,,,,,,Provides transportation,,,,,,,,,,,,,,Announced
4295,5,CCC,197,10,0 through 12,0,12,3167,Additional Services & Amenities Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,,,,0,0,10,13,20,0,0,,,,,,Announced
455,5,CCC,93,7,0 through 12,0,12,2290,Additional Services & Amenities Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,,,,0,0,10,13,20,0,0,,,,,,
900,1,FCC,8,6,0 through 12,0,12,3450,Additional Services & Amenities,,,,,,,,,,,,,,,,,,,,
3630,5,CCC,250,14,0 through 12,0,12,2829,other,,Field Trips,,,,Provides transportation,Will enroll children with special needs,0,0,9,12,19,0,0,,,,,,
5225,3,CCC,100,6,0 through 12,0,12,813,Additional Services & Amenities Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/15 Children 4 Year Olds 0 Adult(s)/20 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/25 Children,,,,,,,,0,0,15,20,25,0,0,,,,,,
1978,5,CCC,115,17,0 through 12,0,12,690,other,,,Home Pick Up,Provides care for head start,Provides NC Pre-K,Provides transportation,Will enroll children with special needs,0,0,9,12,14,0,0,,,,reduced ratios,,Announced
1094,4,CCC,165,7,0 through 6,0,6,1409,Additional Services & Amenities Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/0 Children 4 Year Olds 0 Adult(s)/0 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/0 Children,,,,,,,,0,0,0,0,0,0,0,,,,reduced ratios,,Announced
6138,5,CCC,36,4,3 through 6,3,6,2076,other,,,,,Provides NC Pre-K,Provides transportation,Will enroll children with special needs,0,0,6,6,6,0,0,,,,reduced ratios,,
2177,5,CCC,199,4,4 through 12,4,12,64,other,,Field Trips,,,,Provides transportation,Will enroll children with special needs,0,0,0,0,13,0,0,,,,reduced ratios,,
4870,3,CCC,199,4,5 through 12,5,12,200,other,,,,,,Provides transportation,Will enroll children with special needs,0,0,0,0,13,0,0,,,,reduced ratios,,
6125,3,CCC,120,5,5 through 12,5,12,306,other,,,,,,Provides transportation,Will enroll children with special needs,0,0,0,0,0,0,0,,,,,,Announced
5629,4,CCC,74,6,0 through 12,0,12,324,Additional Services & Amenities Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/9 Children 4 Year Olds 0 Adult(s)/12 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/14 Children,,,,,,,,0,0,9,12,14,0,0,,,,reduced ratios,,
1221,5,CCC,199,6,5 through 12,5,12,575,other,,,,,,,,0,0,0,0,19,0,0,,,,reduced ratios,,Announced
2314,5,CCC,18,5,3 through 5,3,5,2374,other,,,,,Provides NC Pre-K,,,0,0,9,9,6,0,0,,,,reduced ratios,,
4583,5,CCC,36,6,3 through 5,3,5,2830,other,,,,,Provides NC Pre-K,,,0,0,6,6,6,0,0,,,,reduced ratios,,
5890,5,CCC,36,6,3 through 5,3,5,173,Additional Services & Amenities Will enroll children with special needs Provides care for head start Provides transportation Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/9 Children 4 Year Olds 0 Adult(s)/9 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/0 Children,,,,Provides care for head start,Provides NC Pre-K,Provides transportation,Will enroll children with special needs,0,0,9,9,0,0,0,,,,,,
2312,4,CCC,76,6,0 through 12,0,12,425,other,,,,,,Provides transportation,Will enroll children with special needs,0,0,10,10,0,0,0,,,,,,
4058,5,CCC,36,7,3 through 5,3,5,241,Additional Services & Amenities Will enroll children with special needs Provides care for head start Provides transportation Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/9 Children 4 Year Olds 0 Adult(s)/9 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/0 Children,,,,Provides care for head start,Provides NC Pre-K,Provides transportation,Will enroll children with special needs,0,0,9,9,0,0,0,,,,,,
2600,4,CCC,83,8,0 through 6,0,6,1432,other,,Field Trips,,,,,Will enroll children with special needs,0,0,10,13,13,0,0,,,,,,Announced
3620,4,CCC,24,11,3 through 12,3,12,351,other,,,,,,Provides transportation,,0,0,8,11,18,0,0,,,,,,Announced
3572,5,CCC,12,6,3 through 12,3,12,554,other,,,,,,,,0,0,12,12,12,0,0,,,,reduced ratios,,
1548,5,CCC,18,6,2 through 6,2,6,506,other,,Field Trips,,,,Provides transportation,Will enroll children with special needs,0,0,9,9,0,0,0,,,,,,
2504,4,CCC,15,11,0 through 12,0,12,348,other,,,,,,Provides transportation,Will enroll children with special needs,4,7,8,11,12,11,3,,,,,,
5722,5,CCC,18,7,3 through 5,3,5,1482,other,,,,,Provides NC Pre-K,Provides transportation,Will enroll children with special needs,0,0,8,11,0,0,0,,,,,,
3682,4,FCC,8,7,0 through 12,0,12,3175,Additional Services & Amenities,,,,,,,,,,,,,,,,,,,,
1382,5,CCC,72,10,3 through 6,3,6,2509,other,,,,,Provides NC Pre-K,Provides transportation,,0,0,16,16,0,0,0,,,,,,
5555,4,CCC,25,10,3 through 12,3,12,1926,other,,,Home Pick Up,,,Provides transportation,,0,0,8,11,18,0,0,,,,,,
3958,3,CCC,15,9,0 through 12,0,12,2426,Additional Services & Amenities Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/15 Children 4 Year Olds 0 Adult(s)/20 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/25 Children,,,,,,,,0,0,15,20,25,0,0,,,,,,Announced
1123,5,CCC,190,8,0 through 12,0,12,2305,other,,,,,,Provides transportation,Will enroll children with special needs,0,0,9,12,14,0,0,,,,,,
1441,5,CCC,80,6,0 through 5,0,5,93,other,,,,Provides care for head start,Provides NC Pre-K,,,0,0,9,12,0,9,0,,,,,,
5024,5,CCC,64,7,0 through 5,0,5,150,other,,,,Provides care for head start,,,,4,4,9,0,0,0,4,,,,,,
1063,5,CCC,36,6,3 through 5,3,5,68,other,,,,Provides care for head start,Provides NC Pre-K,Provides transportation,Will enroll children with special needs,0,0,9,9,0,9,0,,,,,,Announced
2954,3,FCC,8,6,0 through 12,0,12,72,Additional Services & Amenities Provides transportation,,,,,,Provides transportation,,,,,,,,,,,,,,
5641,4,FCC,8,8,0 through 12,0,12,1506,Additional Services & Amenities,,,,,,,,,,,,,,,,,,,,
5118,5,CCC,36,6,3 through 5,3,5,1452,Additional Services & Amenities Will enroll children with special needs Provides transportation Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 1 Adult(s)/9 Children 4 Year Olds 1 Adult(s)/9 Children 5 Year Old Pre-schoolers 1 Adult(s)/9 Children 5-12 Year Olds 0 Adult(s)/0 Children,,,,,Provides NC Pre-K,Provides transportation,Will enroll children with special needs,0,0,9,9,0,9,0,,,,,,
1898,5,CCC,54,10,3 through 5,3,5,1423,Additional Services & Amenities Will enroll children with special needs Provides transportation Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 1 Adult(s)/9 Children 4 Year Olds 1 Adult(s)/9 Children 5 Year Old Pre-schoolers 1 Adult(s)/9 Children 5-12 Year Olds 0 Adult(s)/0 Children,,,,,Provides NC Pre-K,Provides transportation,Will enroll children with special needs,0,0,9,9,0,9,0,,,,,,Announced
5682,5,CCC,54,7,3 through 5,3,5,66,other,,,,Provides care for head start,Provides NC Pre-K,Provides transportation,Will enroll children with special needs,0,0,9,9,0,9,0,,,,,,Announced
217,5,CCC,54,6,3 through 5,3,5,1766,other,,,,Provides care for head start,Provides NC Pre-K,,Will enroll children with special needs,0,0,9,9,0,9,0,,,,,,
3740,5,CCC,45,9,0 through 12,0,12,1480,Additional Services & Amenities Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/0 Children 4 Year Olds 0 Adult(s)/0 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/0 Children,,,,,,,,0,0,0,0,0,0,0,,,,,,
3498,5,CCC,99,7,2 through 12,2,12,1480,other,,,,,,,,0,9,10,13,20,15,0,,,,,,Announced
5718,5,CCC,99,7,0 through 5,0,5,2445,other,,,,,,,,5,8,9,12,25,14,4,,,,,,Announced
1313,5,CCC,45,8,0 through 12,0,12,1430,other,,,,,,,,5,8,10,9,0,9,4,,,,,,Announced
1738,5,CCC,75,11,3 through 5,3,5,47,other,,,,Provides care for head start,Provides NC Pre-K,,,0,0,9,9,0,9,0,,,,,,Announced
2762,5,CCC,54,9,3 through 5,3,5,1453,other,,,,,Provides NC Pre-K,,Will enroll children with special needs,0,0,9,9,0,9,0,,,,,,Announced
5065,4,FCC,8,9,0 through 12,0,12,2477,Additional Services & Amenities,,,,,,,,,,,,,,,,,,,,
2193,5,CCC,48,7,0 through 12,0,12,1479,other,,,,,,,Will enroll children with special needs,0,0,9,12,0,0,0,,,,,,
3668,3,CCC,12,6,0 through 12,0,12,2152,other,,,,,,,Will enroll children with special needs,0,0,10,12,15,0,0,,,,,,Announced
6521,5,CCC,250,16,0 through 12,0,12,1206,other,,,,,,,Will enroll children with special needs,6,9,10,13,20,15,5,,,,,,Announced
220,4,CCC,11,9,0 through 12,0,12,2630,other,,,,,,,Will enroll children with special needs,0,0,10,11,11,0,0,,,,,,Announced
2929,4,CCC,150,8,4 through 12,4,12,2873,other,,Field Trips,,,,Provides transportation,Will enroll children with special needs,0,0,0,0,14,0,0,,,,,,
5335,3,FCC,8,8,0 through 12,0,12,2899,Additional Services & Amenities Will enroll children with special needs Provides transportation,,,,,,Provides transportation,Will enroll children with special needs,,,,,,,,,,,,,
3889,5,CCC,12,9,0 through 12,0,12,2603,Additional Services & Amenities Will enroll children with special needs Provides transportation Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,,Provides transportation,Will enroll children with special needs,0,0,10,13,20,0,0,,,,,,Announced
3198,3,FCC,8,8,0 through 12,0,12,2529,Additional Services & Amenities Will enroll children with special needs,,,,,,,Will enroll children with special needs,,,,,,,,,,,,,Announced
1151,5,CCC,100,6,0 through 12,0,12,3133,other,,,,,,Provides transportation,Will enroll children with special needs,0,0,0,13,20,0,0,,,,,,
1952,5,CCC,199,11,0 through 12,0,12,2558,Additional Services & Amenities Will enroll children with special needs Provides transportation Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,Provides NC Pre-K,Provides transportation,Will enroll children with special needs,0,0,10,13,20,0,0,,,,,,
1158,1,CCC,15,4,0 through 12,0,12,246,other,,,,,,,Will enroll children with special needs,0,0,10,10,0,0,0,,,,,,
76,5,CCC,150,6,5 through 12,5,12,2311,Additional Services & Amenities Will enroll children with special needs Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/0 Children 4 Year Olds 0 Adult(s)/0 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,,,Will enroll children with special needs,0,0,0,0,20,0,0,,,,,,
1937,5,CCC,150,7,5 through 12,5,12,2635,Additional Services & Amenities Will enroll children with special needs Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/0 Children 4 Year Olds 0 Adult(s)/0 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/19 Children,,,,,,,Will enroll children with special needs,0,0,0,0,19,0,0,,,,reduced ratios,,
4828,5,CCC,250,7,5 through 12,5,12,2587,Additional Services & Amenities Will enroll children with special needs Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/0 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,,,Will enroll children with special needs,0,0,0,13,20,0,0,,,,,,
5054,5,CCC,15,8,0 through 12,0,12,414,Additional Services & Amenities Will enroll children with special needs Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,,,Will enroll children with special needs,0,0,10,13,20,0,0,,,,,,
5562,5,CCC,125,6,5 through 12,5,12,2924,other,,,,,,,Will enroll children with special needs,0,0,0,12,19,0,0,,,,,,
1203,5,CCC,170,7,0 through 12,0,12,2439,Additional Services & Amenities Will enroll children with special needs Provides transportation Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,Provides NC Pre-K,Provides transportation,Will enroll children with special needs,0,0,10,13,20,0,0,,,,,,
4974,2,FCC,8,6,0 through 12,0,12,3228,Additional Services & Amenities,,,,,,,,,,,,,,,,,,,,
5526,5,FCC,8,7,0 through 12,0,12,403,Additional Services & Amenities Will enroll children with special needs Provides transportation,,,,,,Provides transportation,Will enroll children with special needs,,,,,,,,,,,,,
15,5,CCC,12,8,0 through 12,0,12,722,Additional Services & Amenities Will enroll children with special needs Provides transportation Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/9 Children 4 Year Olds 0 Adult(s)/12 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/19 Children,,,,,,Provides transportation,Will enroll children with special needs,0,0,9,12,19,0,0,,,,,,Announced
195,3,CCC,12,16,0 through 12,0,12,2992,other,,,,,,Provides transportation,Will enroll children with special needs,0,0,0,0,0,0,0,,,,,,Announced
6327,3,CCC,82,6,1 through 6,1,6,2705,other,Accredited by a national organization,,,,,,Will enroll children with special needs,0,0,15,20,20,0,0,,,,,,
3181,4,CCC,90,7,0 through 12,0,12,2416,Additional Services & Amenities Will enroll children with special needs Provides transportation Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/15 Children 4 Year Olds 0 Adult(s)/20 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/25 Children,,,,,Provides NC Pre-K,Provides transportation,Will enroll children with special needs,0,0,15,20,25,0,0,,,,,,Announced
1011,1,FCC,8,6,1 through 12,1,12,66,other,Accredited by a national organization,,,,,Provides transportation,Will enroll children with special needs,,,,,,,,,,,,,
460,4,CCC,12,8,0 through 12,0,12,2468,Additional Services & Amenities Will enroll children with special needs Provides transportation Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,,Provides transportation,Will enroll children with special needs,0,0,10,13,20,0,0,,,,,,Announced
5673,4,CCC,100,6,5 through 12,5,12,1551,Additional Services & Amenities Will enroll children with special needs Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/0 Children 4 Year Olds 0 Adult(s)/0 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,,,Will enroll children with special needs,0,0,0,0,20,0,0,,,,,,
5236,4,CCC,12,6,0 through 12,0,12,2873,other,,,,,,,Will enroll children with special needs,0,0,12,12,12,0,0,,,,,,
2659,4,CCC,12,7,0 through 12,0,12,2914,Additional Services & Amenities Will enroll children with special needs Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/15 Children,,,,,,,Will enroll children with special needs,0,0,10,13,15,0,0,,,,,,Announced
1077,5,CCC,150,6,5 through 12,5,12,1468,other,,Field Trips,,,,Provides transportation,Will enroll children with special needs,0,0,0,0,20,0,0,,,,,,Announced
3487,4,FCC,5,6,0 through 12,0,12,680,Additional Services & Amenities,,,,,,,,,,,,,,,,,,,,
2675,5,CCC,69,6,5 through 12,5,12,2908,Additional Services & Amenities Will enroll children with special needs Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/0 Children 4 Year Olds 0 Adult(s)/0 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/19 Children,,,,,,,Will enroll children with special needs,0,0,0,0,19,0,0,,,,reduced ratios,,
2681,5,CCC,95,14,0 through 12,0,12,2584,Additional Services & Amenities Will enroll children with special needs Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,,,Will enroll children with special needs,0,0,10,13,20,0,0,,,,,,
