provider_id,qr_rating,has_license_number,dhhs_matched,program_type,capacity,full_time_staff,part_time_staff,num_accreditations,dhhs_license_type,dhhs_capacity,dhhs_ages_from,dhhs_ages_to,dhhs_age_from_months,dhhs_age_to_months,dhhs_days_open,dhhs_days_open_count,dhhs_hours_from,dhhs_hours_to,dhhs_hours_from_minutes,dhhs_hours_to_minutes,dhhs_hours_open_minutes,dhhs_issue_year,accreditation_name,age_infants,age_preschool,age_school_age,age_toddlers,day_friday,day_monday,day_saturday,day_sunday,day_thursday,day_tuesday,day_wednesday,info_accepts_child_care_subsidy,info_serves_children_with_special_needs,geo_county
2639,2,True,True,Family Child Care Home,10.0,,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0730,1730,450.0,1050.0,600.0,2025,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_21
3147,1,True,True,,10.0,,,0,Family Child Care Home I,10,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0730,1730,450.0,1050.0,600.0,2020,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_20
192,1,True,True,,10.0,1.0,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0730,1715,450.0,1035.0,585.0,2014,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_9
2481,2,True,True,,12.0,,2.0,0,Family Child Care Home II,12,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2008,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_29
293,3,False,False,,,4.0,,0,,,,,,,,,,,,,,,,,Preschool,,,,,,,,,,,Serves children with special needs,
3043,4,True,True,,100.0,9.0,1.0,0,Child Care Center,100,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2022,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_31
2551,1,True,True,Family Child Care Home,7.0,1.0,,0,Family Child Care Home I,7,6 WKS,12 YRS,1.38,144.0,MTWTHFSSU,7,0600,2100,360.0,1260.0,900.0,2022,,Infants,,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,,,county_33
1307,2,True,True,,24.0,4.0,,0,Child Care Center,24,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0430,1800,270.0,1080.0,810.0,2006,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_1
754,5,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTF,5,0530,1800,330.0,1080.0,750.0,2002,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_32
299,1,True,True,Family Child Care Home,12.0,,,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2017,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_15
3194,2,True,True,Child Care Center,120.0,17.0,6.0,0,Child Care Center,120,6 WKS,10 YRS,1.38,120.0,MTWTHF,5,0530,1800,330.0,1080.0,750.0,1997,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_1
1493,2,True,True,Family Child Care Home,12.0,2.0,1.0,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0700,1800,420.0,1080.0,660.0,2013,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_28
2009,1,True,True,Child Care Center,121.0,19.0,10.0,0,Provisional Child Care Center,121,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2025,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_1
2732,2,True,True,Child Care Center,39.0,4.0,2.0,0,Child Care Center,39,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,1730,360.0,1050.0,690.0,2009,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_39
1535,5,True,True,Child Care Center,253.0,16.0,2.0,0,Child Care Center,253,6 WKS,13 YRS,1.38,156.0,MTWTF,5,0530,1830,330.0,1110.0,780.0,2004,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_1
416,5,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0730,1700,450.0,1020.0,570.0,2023,,Infants,,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_43
987,4,True,True,Child Care Center,225.0,28.0,7.0,0,Child Care Center,225,6 WKS,12 YRS,1.38,144.0,MTWThF,5,0600,1830,360.0,1110.0,750.0,2021,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_33
236,2,True,True,Family Child Care Home,12.0,2.0,1.0,0,Family Child Care Home II,12,6 WKS,12 YRS,1.38,144.0,MTWTHFSSU,7,0000,2400,0.0,1440.0,1440.0,2017,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_33
2597,1,True,True,Family Child Care Home,8.0,1.0,,0,Family Child Care Home I,8,6 WKS,11 YRS,1.38,132.0,MTWTHFSSU,7,0530,1800,330.0,1080.0,750.0,2025,,Infants,Preschool,,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_6
3140,2,True,True,Child Care Center,258.0,40.0,15.0,0,Child Care Center,258,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,2023,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_16
879,1,True,True,Child Care Center,95.0,12.0,15.0,0,Child Care Center,95,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,2003,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_33
1599,2,True,True,Child Care Center,55.0,8.0,1.0,0,Child Care Center,55,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0630,1830,390.0,1110.0,720.0,2016,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_38
2171,5,True,True,Child Care Center,237.0,30.0,10.0,0,Child Care Center,237,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2003,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
2491,4,True,True,Child Care Center,70.0,8.0,3.0,0,Child Care Center,70,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0000,2400,0.0,1440.0,1440.0,2018,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_33
2418,4,True,True,Child Care Center,45.0,7.0,,0,Child Care Center,45,6 WKS,12 YRS,1.38,144.0,MTWTHFS,6,0000,2400,0.0,1440.0,1440.0,2010,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
1639,1,True,True,Preschool,60.0,,8.0,0,Preschool,60,3 YRS,6 YRS,36.0,72.0,MTWTF,5,0830,1530,510.0,930.0,420.0,2001,,,Preschool,,,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_13
407,5,True,True,Child Care Center,80.0,9.0,9.0,0,Child Care Center,80,6 WKS,12 YRS,1.38,144.0,MTWTF,5,0630,1800,390.0,1080.0,690.0,1998,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_16
10,1,True,True,Child Care Center,60.0,11.0,4.0,0,Child Care Center,60,6 WKS,12 YRS,1.38,144.0,MTWTFS,6,0600,1800,360.0,1080.0,720.0,2003,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,,Thursday,Tuesday,Wednesday,,,county_16
2004,2,True,True,Family Child Care Home,12.0,1.0,,0,Family Child Care Home II,12,6 WKS,10 YRS,1.38,120.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2025,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_1
1654,5,True,True,Child Care Center,43.0,1.0,12.0,0,Child Care Center,43,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0530,1900,330.0,1140.0,810.0,2019,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_19
2646,2,True,True,Child Care Center,75.0,15.0,10.0,0,Child Care Center,75,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,2020,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_30
2348,2,True,True,Child Care Center,100.0,18.0,18.0,0,Child Care Center,100,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2020,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_30
1461,1,True,True,Child Care Center,45.0,3.0,3.0,0,Child Care Center,45,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0600,2100,360.0,1260.0,900.0,2025,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_21
2580,1,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0600,2100,360.0,1260.0,900.0,2025,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,,,county_33
975,4,True,True,Child Care Center,150.0,15.0,2.0,0,Child Care Center,150,6 WKS,6 YRS,1.38,72.0,MTWTHF,5,0630,1830,390.0,1110.0,720.0,2022,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_30
593,1,True,True,Family Child Care Home,12.0,1.0,,0,Family Child Care Home II,12,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0600,1830,360.0,1110.0,750.0,2023,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_1
2102,1,True,True,Family Child Care Home,12.0,2.0,1.0,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0530,1900,330.0,1140.0,810.0,2024,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_1
1321,1,True,True,Child Care Center,92.0,2.0,1.0,0,Child Care Center,92,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0000,other,0.0,1439.0,1439.0,2025,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
3109,1,True,True,Family Child Care Home,12.0,2.0,1.0,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,1900,360.0,1140.0,780.0,2009,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_1
2677,1,True,False,Family Child Care Home,12.0,,,0,,,,,,,,,,,,,,,,Infants,,,Toddlers,,,,,,,,Accepts child care subsidy,Serves children with special needs,
1758,2,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTF,5,0600,1800,360.0,1080.0,720.0,1997,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_33
1045,3,True,True,Child Care Center,144.0,30.0,5.0,1,Child Care Center,144,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,2022,National Association for the Education of Young Children,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_30
747,3,True,True,Child Care Center,150.0,19.0,5.0,1,Child Care Center,150,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2001,National Association for the Education of Young Children,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_16
2260,3,True,True,Child Care Center,131.0,16.0,2.0,1,Child Care Center,131,6 WKS,13 YRS,1.38,156.0,MTWTF,5,0600,1800,360.0,1080.0,720.0,1985,National Association for the Education of Young Children,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_16
3059,3,True,True,Child Care Center,115.0,16.0,8.0,1,Child Care Center,115,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,2024,National Association for the Education of Young Children,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_16
2571,3,True,True,Child Care Center,153.0,20.0,6.0,1,Child Care Center,153,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0630,1830,390.0,1110.0,720.0,2020,National Association for the Education of Young Children,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
3223,3,True,True,Child Care Center,99.0,15.0,,1,Child Care Center,99,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,other,1800,375.0,1080.0,705.0,1986,National Association for the Education of Young Children,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
1364,1,True,True,Child Care Center,99.0,13.0,3.0,0,Child Care Center,99,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,1983,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
3233,3,True,True,Child Care Center,100.0,10.0,4.0,1,Child Care Center,100,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,1997,National Association for the Education of Young Children,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
2849,3,True,True,Child Care Center,165.0,20.0,,1,Child Care Center,165,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,2023,National Association for the Education of Young Children,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_16
2755,1,True,True,Child Care Center,140.0,20.0,10.0,1,Child Care Center,140,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,2023,National Association for the Education of Young Children,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_16
742,3,True,True,Child Care Center,105.0,1.0,10.0,1,Child Care Center,105,2 YRS,6 YRS,24.0,72.0,MTWTHF,5,0900,other,540.0,900.0,360.0,2016,National Association for the Education of Young Children,,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_33
358,3,True,True,Child Care Center,170.0,22.0,4.0,1,Child Care Center,170,6 WKS,13 YRS,1.38,156.0,MTWTF,5,0600,1830,360.0,1110.0,750.0,2001,National Association for the Education of Young Children,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_16
2113,1,True,True,Family Child Care Home,10.0,,,0,Family Child Care Home I,10,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0730,1700,450.0,1020.0,570.0,2016,,,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_1
1904,2,True,True,Child Care Center,54.0,7.0,1.0,0,Child Care Center,54,6 WKS,10 YRS,1.38,120.0,MTWTHF,5,0600,1700,360.0,1020.0,660.0,2024,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_18
1108,5,True,True,Child Care Center,25.0,6.0,,0,Child Care Center,25,18 MOS,other,18.0,36.0,MTWTHF,5,0800,1600,480.0,960.0,480.0,2015,,,,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_6
2384,2,True,True,Family Child Care Home,12.0,1.0,2.0,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0630,2300,390.0,1380.0,990.0,2020,,Infants,Preschool,,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_13
1898,1,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0500,2200,300.0,1320.0,1020.0,2023,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_14
196,2,True,True,Family Child Care Home,12.0,2.0,2.0,0,Family Child Care Home II,12,other,12 YRS,1.38,144.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2023,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_32
2865,2,True,True,Family Child Care Home,10.0,,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0630,1700,390.0,1020.0,630.0,2011,,Infants,,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_30
2487,1,True,True,Child Care Center,58.0,3.0,5.0,0,Child Care Center,58,6 WKS,13 YRS,1.38,156.0,MTWTHFS,6,0530,,330.0,,,2020,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_38
417,2,True,True,Family Child Care Home,12.0,2.0,3.0,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0630,1730,390.0,1050.0,660.0,2020,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_32
2933,1,True,True,Child Care Center,98.0,11.0,2.0,0,Child Care Center,98,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,1987,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_33
1171,3,True,True,Child Care Center,99.0,15.0,3.0,1,Child Care Center,99,6 WKS,13 YRS,1.38,156.0,MTWTF,5,0600,1800,360.0,1080.0,720.0,1986,National Early Childhood Program Accreditation,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_16
1082,3,True,True,Child Care Center,120.0,17.0,3.0,1,Child Care Center,120,6 WKS,13 YRS,1.38,156.0,MTWTF,5,0600,1800,360.0,1080.0,720.0,1998,National Early Childhood Program Accreditation,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_16
1084,3,True,True,Child Care Center,99.0,10.0,2.0,0,Child Care Center,99,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,1983,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
3060,3,True,True,Child Care Center,99.0,14.0,1.0,1,Child Care Center,99,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,1984,National Early Childhood Program Accreditation,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_30
2692,1,True,True,Child Care Center,99.0,8.0,3.0,0,Child Care Center,99,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,1997,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_33
3165,1,True,True,Child Care Center,100.0,18.0,2.0,0,Child Care Center,100,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,1983,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_33
892,5,True,True,Child Care Center,177.0,25.0,5.0,0,Child Care Center,177,6 WKS,12 YRS,1.38,144.0,MTWTHFS,6,0600,other,360.0,,,2025,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_16
955,5,True,True,Child Care Center,160.0,15.0,4.0,0,Child Care Center,160,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2024,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_16
3089,1,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home I,10,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0630,1730,390.0,1050.0,660.0,2016,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_16
49,1,True,True,Child Care Center,180.0,17.0,38.0,0,Child Care Center,180,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0700,other,420.0,1065.0,645.0,2002,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_6
1855,2,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home II,10,6 WKS,12 YRS,1.38,144.0,MTWTHFS,6,0600,1800,360.0,1080.0,720.0,2011,,Infants,,,Toddlers,Friday,Monday,Saturday,,Thursday,Tuesday,Wednesday,,,county_33
1636,3,False,False,Head Start,,4.0,,0,,,,,,,,,,,,,,,,,Preschool,,,,,,,,,,,Serves children with special needs,
1894,2,True,True,Family Child Care Home,12.0,2.0,,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2022,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_12
953,2,True,True,Preschool,24.0,2.0,1.0,0,Preschool,24,3 YRS,5 YRS,36.0,60.0,MTWTHF,5,0800,1600,480.0,960.0,480.0,2015,,,Preschool,,,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_40
3255,4,True,True,Child Care Center,95.0,7.0,1.0,0,Child Care Center,95,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0530,2100,330.0,1260.0,930.0,2021,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_14
1010,2,True,True,Child Care Center,130.0,12.0,2.0,0,Child Care Center,130,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,1900,360.0,1140.0,780.0,2025,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_14
