provider_id,qr_rating,program_type,age_6wk_17mo,age_18_23mo,age_0_23mo,age_2yr,age_3yr,age_4yr,age_5yr_preschool,age_5_15yr,licensed_capacity,enrollment_availability,accreditation_american_montessori_society_ams,accreditation_association_montessori_international_usa_ami_usa,accreditation_association_of_independent_maryland_schools_aims,accreditation_cognia_early_learning_accreditation,accreditation_maryland_accreditation,accreditation_middle_states_association_of_colleges_and_schools_commission_on_elementary_and_secondary_schools_msa_cess,accreditation_national_association_for_family_child_care_nafcc,accreditation_national_association_for_the_education_of_young_children_naeyc,accreditation_national_early_childhood_program_accreditation_necpa,achievement_accredited_program,achievement_asthma_and_allergy_friendly,achievement_cultural_and_linguistic_competency,achievement_eco_friendly_program,achievement_family_engagement,achievement_health_and_wellness,achievement_judy_center,achievement_military_child_care_in_your_neighborhood,achievement_quality_business_practices,accreditation_other
481,3,Large Family Child Care,False,False,True,True,True,True,True,False,12,,,,,,,,,,,,Asthma & Allergy Friendly,,,,,,,,
154,5,Child Care Center,True,True,False,True,True,True,True,True,236,,,,,,,,,,,Accredited Program,,,,,,,,,
1257,3,Child Care Center,False,False,False,True,True,True,True,True,50,,,,,,,,,,,,,,,,,,,,
2165,5,Public Prekindergarten,,,,,,,,,,,,,,,,,,,,Accredited Program,,,,,,,,,
2338,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
6257,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
1767,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
5026,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
3535,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
7065,3,Family Child Care,False,False,True,True,True,True,True,False,8,,,,,,,,,,,,,,,,,,,,
6377,5,Large Family Child Care,False,False,True,True,True,True,True,False,12,,,,,,,,,,,Accredited Program,,,,,,,,,
6253,1,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,,,,,,,,,,,,,
112,3,Large Family Child Care,False,False,True,True,True,True,True,True,12,,,,,,,,,,,,,,,,,,,,
3089,1,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,,,,,,,,,,,,,
2975,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
6208,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
1269,5,Large Family Child Care,False,False,True,True,True,True,True,True,12,,,,,,,,National Association for Family Child Care (NAFCC),,,Accredited Program,,,,,,,,,
2889,5,Child Care Center,False,False,False,True,True,True,True,True,240,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
6603,3,Child Care Center,False,False,False,True,True,True,True,False,110,,,,,,,,,,,,,,,,,,Military Child Care in Your Neighborhood,,
3321,1,Child Care Center,False,False,False,False,False,True,True,True,80,,,,,,,,,,,,,,,,,,,,
6600,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
258,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
2487,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
3578,1,Family Child Care,False,False,True,True,True,True,True,False,,,,,,,,,,,,,,,,,,,,,
7080,1,Large Family Child Care,False,False,False,True,True,True,True,True,12,,,,,,,,,,,,,,,,,,,,
3804,2,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4719,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
287,1,Family Child Care,False,False,True,True,True,True,True,False,8,,,,,,,,,,,,,,,,,,,,
1301,3,Child Care Center,False,True,False,True,True,True,True,True,77,,,,,,,,,,,,,,,,,,,,
1727,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
3345,2,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,National Association for Family Child Care (NAFCC),,,Accredited Program,,,,,,,,,
5644,3,Family Child Care,False,False,True,True,True,True,True,False,8,,,,,,,,,,,,,,,,,,,,
6439,3,Family Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,5,Large Family Child Care,False,False,True,True,True,True,True,True,12,,,,,,,,National Association for Family Child Care (NAFCC),,,Accredited Program,Asthma & Allergy Friendly,,,,,,,,
1627,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4320,5,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,National Association for Family Child Care (NAFCC),,,Accredited Program,,,,,,,,,
5200,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
6874,1,Family Child Care,False,False,True,True,True,True,True,False,7,,,,,,,,,,,,,,,,,,,,
5164,1,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,,,,,,,,,,,,,
4903,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
5391,1,Family Child Care,False,False,True,True,True,True,True,False,8,,,,,,,,,,,,,,,,,,,,
5224,1,Family Child Care,False,False,True,True,True,True,True,False,8,,,,,,,,,,,,,,,,,,,,
526,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
5554,2,Family Child Care,False,False,True,True,True,True,True,False,,,,,,,,,,,,,,,,,,,,,
4818,1,Family Child Care,False,False,True,True,True,True,True,False,7,,,,,,,,,,,,,,,,,,,,
2611,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4665,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
1055,3,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,,,,,,,,,,,,,
5536,2,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
2624,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
6475,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
6045,4,Child Care Center,True,True,False,True,True,True,True,False,90,,,,,,,,,,,,,,,,,,,,
1708,1,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,,,,,,,,,,,,,
1141,1,Family Child Care,False,False,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
6853,1,Child Care Center,True,True,False,True,True,True,True,False,85,,,,,,,,,National Association for the Education of Young Children (NAEYC),,Accredited Program,,,,,,,,,
4374,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
733,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4033,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
5543,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
6311,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
6574,1,Large Family Child Care,False,False,True,True,True,True,True,True,12,,,,,,,,,,,,,,,,,,,,
5032,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
1358,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
3919,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
3961,3,School-Age Only,False,False,False,False,False,False,False,True,52,,,,,,,,,,,,,,,,,,,,
3911,1,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,,,,,,,,,,,,,
1246,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
456,3,Family Child Care,False,False,True,True,True,True,True,False,8,,,,,,,,,,,,,,,,,,,,
3356,2,Family Child Care,False,False,True,True,True,True,True,False,8,,,,,,,,,,,,,,,,,,,,
4287,1,Child Care Center,False,False,False,True,True,True,True,False,61,,,,,,,,,,,,,,,,,,,,
401,3,Child Care Center,False,False,False,True,True,True,True,False,161,,,,,,,,,,,,,,,,,,,,
3133,3,Child Care Center,True,True,False,True,True,True,True,False,104,,,,,,,,,,,,,,,,,,,,
2787,3,Child Care Center,False,False,False,True,True,True,True,True,50,,,,,,,,,,,,,,,,,,,,
2873,3,Child Care Center,True,True,False,True,True,True,True,True,90,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
5321,5,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,National Association for Family Child Care (NAFCC),,,Accredited Program,,,,,,,,,
4031,1,Child Care Center,True,True,False,True,True,True,True,True,26,,,,,,,,,,,,,,,,,,,,
4951,1,Family Child Care,False,False,True,True,True,True,True,False,7,,,,,,,,,,,,,,,,,,,,
3048,1,Child Care Center,True,True,False,True,True,True,True,True,88,,,,,,,,,,,,,,,,,,,,
1822,3,Child Care Center,True,True,False,True,True,True,True,True,73,,,,,,,,,,,,,,,,,,,,
1768,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
977,4,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
1039,2,School-Age Only,False,False,False,False,False,False,False,True,30,,,,,,,,,,,,,,,,,,,,
983,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
5508,2,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
2579,1,Family Child Care,False,False,True,True,True,True,True,False,6,,,,,,,,,,,,,,,,,,,,
7031,3,Child Care Center,False,False,False,True,True,True,True,False,73,,,,,,,,,,,,,,,,,,,,
2089,4,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
2205,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4168,5,Large Family Child Care,False,False,True,True,True,True,True,True,12,,,,,,,,National Association for Family Child Care (NAFCC),,,Accredited Program,,,,,,,,,
1920,3,Large Family Child Care,False,False,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
6406,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
1542,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
3807,3,Child Care Center,False,False,False,True,True,True,True,True,72,,,,,,,,,,,,,,,,,,,,
1142,1,Child Care Center,False,False,False,True,True,True,True,False,54,,,,,,,,,,,,,,,,,,,,
390,1,LOC,False,False,False,False,True,True,True,True,58,,,,,,,,,,,,,,,,,,,,
4882,1,Child Care Center,False,False,False,True,True,True,True,False,54,,,,,,,,,,,,,,,,,,,,
534,1,Child Care Center,False,False,False,False,True,True,True,True,72,,,,,,,,,,,,,,,,,,,,
5580,1,LOC,False,False,False,False,False,True,True,True,80,,,,,,,,,,,,,,,,,,,,
5423,3,Child Care Center,True,True,False,True,True,True,True,True,129,,,,,,,,,,,,,,,,,,,,
4646,1,LOC,False,False,False,False,True,True,True,True,62,,,,,,,,,,,,,,,,,,,,
451,5,Child Care Center,False,False,False,False,True,True,True,False,59,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,Military Child Care in Your Neighborhood,,
5626,1,School-Age Only,False,False,False,False,False,True,True,True,40,,,,,,,,,,,,,,,,,,,,
1880,1,LOC,False,False,False,False,False,True,True,True,50,,,,,,,,,,,,,,,,,,,,
1276,5,Child Care Center,False,False,False,True,True,True,True,True,166,,,,,Cognia Early Learning Accreditation,,,,,,Accredited Program,,,,,,,,,
2887,1,LOC,False,False,False,False,False,True,True,True,106,,,,,,,,,,,,,,,,,,,,
4499,3,Child Care Center,True,True,False,True,True,True,True,False,80,,,,,,,,,,,,,,,,,,Military Child Care in Your Neighborhood,,
4622,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
4770,3,Child Care Center,True,True,False,True,True,True,True,True,41,,,,,,,,,,,,,,,,,,,,
6359,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
3985,1,Child Care Center,False,False,False,True,True,True,True,False,61,,,,,,,,,,,,,,,,,,,,
3264,2,Child Care Center,True,True,False,True,True,True,True,False,46,,,,,,,,,,,,,,,,,,,,
336,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
585,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
1111,1,Child Care Center,True,True,False,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
7098,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
7058,2,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
3038,1,Large Family Child Care,False,False,True,True,True,True,True,True,12,,,,,,,,,,,,,,,,,,,,
3917,1,Large Family Child Care,False,False,True,True,True,True,True,True,12,,,,,,,,,,,,,,,,,,,,
1277,1,Family Child Care,False,False,True,True,True,True,True,False,8,,,,,,,,,,,,,,,,,,,,
4359,1,Child Care Center,False,False,False,True,True,True,True,True,32,,,,,,,,,,,,,,,,,,,,
6099,5,Child Care Center,False,True,False,True,True,True,True,True,155,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
2008,2,Child Care Center,False,False,False,True,True,True,True,False,26,,,,,,,,,,,,,,,,,,,,
833,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
2252,2,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4568,1,Family Child Care,False,False,True,True,True,True,True,True,4,,,,,,,,,,,,,,,,,,,,
3138,3,Large Family Child Care,False,False,True,True,True,True,True,True,12,,,,,,,,,,,,,,,,,,,,
3414,1,Large Family Child Care,False,False,True,True,True,True,True,False,12,,,,,,,,,,,,,,,,,,,,
1290,1,LOC,False,False,False,True,True,True,True,False,151,,,,,,,,,,,,,,,,,,,,
2358,1,Child Care Center,False,True,False,True,True,True,True,False,122,,,,,,,,,,,,,,,,,,,,
798,2,Child Care Center,True,True,False,True,True,True,True,True,82,,,,,,,,,,,,,,,,,,,,
2932,3,Family Child Care,False,False,True,True,True,True,True,False,8,,,,,,,,,,,,,,,,,,,,
5980,5,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,National Association for Family Child Care (NAFCC),,,Accredited Program,,,,,,,,,
5009,1,Large Family Child Care,False,False,True,True,True,True,True,True,12,,,,,,,,,,,,,,,,,,,,
5655,1,School-Age Only,False,False,False,False,False,False,False,True,15,,,,,,,,,,,,,,,,,,,,
6594,5,Child Care Center,True,True,False,True,True,True,True,True,173,,,,,,Maryland Accreditation,,,,,Accredited Program,Asthma & Allergy Friendly,,,,,,,,
399,1,Child Care Center,False,False,False,True,True,True,True,False,100,,,,,,,,,,,,,,,,,,,,
5286,2,Child Care Center,True,True,False,True,True,True,True,False,219,,American Montessori Society (AMS),,,,,,,,,Accredited Program,,,,,,,,,
1274,3,Child Care Center,True,True,False,True,True,True,True,True,135,,,,,,,,,,,,,,,,,,,,
2694,5,Child Care Center,True,True,False,True,True,True,True,True,121,,,,,,,,,National Association for the Education of Young Children (NAEYC),,Accredited Program,,,,,,,,,
2876,5,Child Care Center,True,True,False,True,True,True,True,True,118,,,,,,,,,,,,,,,,,,,,
2175,3,Child Care Center,True,True,False,True,True,True,True,False,162,,,,,,,,,,,,,,,,,,,,
2505,4,Child Care Center,True,True,False,True,True,True,True,True,116,,,,,,,,,,,,,,,,,,,,
938,2,Child Care Center,True,True,False,True,True,True,True,True,126,,,,,,,,,,,,,,,,,,,,
6390,5,Child Care Center,True,True,False,True,True,True,True,True,144,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
2510,5,Child Care Center,True,True,False,True,True,True,True,True,203,,,,,,,,,National Association for the Education of Young Children (NAEYC),,Accredited Program,,,,,,,,,
1559,5,Child Care Center,True,True,False,True,True,True,True,True,249,,,,,,,Middle States Association of Colleges and Schools Commission on Elementary and Secondary Schools (MSA-CESS),,,,Accredited Program,,,,,,,,,
2784,5,Child Care Center,True,True,False,True,True,True,True,True,225,,,,,Cognia Early Learning Accreditation,,,,,,Accredited Program,,,,,,,,,
6226,3,Child Care Center,True,True,False,True,True,True,True,False,153,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
3165,5,Child Care Center,True,True,False,True,True,True,True,False,222,,,,,,,,,,,,,,,,,,,,
6823,5,Child Care Center,True,True,False,True,True,True,True,False,222,,,,,,,,,National Association for the Education of Young Children (NAEYC),,Accredited Program,,,,,,,,,
836,5,Child Care Center,True,True,False,True,True,True,True,True,325,,,,,,,,,National Association for the Education of Young Children (NAEYC),,Accredited Program,,,,,,,,,
4643,3,Child Care Center,False,False,False,True,True,True,True,False,43,,,,Association of Independent Maryland Schools (AIMS),,,,,,,Accredited Program,,,,,,,,,
5014,1,Child Care Center,True,True,False,True,True,True,True,False,30,,,,,,,,,,,,,,,,,,,,
2475,3,Child Care Center,True,True,False,True,True,True,True,True,58,,,,,,,,,,,,,,,,,,,Quality Business Practices,
2959,5,Child Care Center,False,False,False,False,True,True,True,False,24,,,,,,,,,National Association for the Education of Young Children (NAEYC),,Accredited Program,,,,,,,,,
2794,3,Child Care Center,False,True,False,True,True,True,True,True,69,,,,,,,,,,,,,,,,,,,,
5535,3,Child Care Center,False,True,False,True,True,True,True,True,56,,,,,,,,,,,,,,,,,,,,
1599,4,Child Care Center,True,True,False,True,True,True,True,True,41,,,,,,,,,,,,,,,,,,,,
5870,1,Family Child Care,False,False,True,True,True,True,True,False,7,,,,,,,,,,,,,,,,,,,,
1196,3,Family Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6034,5,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,National Association for Family Child Care (NAFCC),,,Accredited Program,,,,,,,,,
1594,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
5532,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
5738,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
3677,5,Child Care Center,True,True,False,True,True,True,True,False,103,,,,,,Maryland Accreditation,,,,,Accredited Program,Asthma & Allergy Friendly,,,,,,Military Child Care in Your Neighborhood,,
5425,3,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,,,,,,,,,,,,,
5552,3,Large Family Child Care,False,False,False,True,True,True,True,False,12,,,,,,,,,,,,,,,,,,,,
1483,4,Child Care Center,True,True,False,True,True,True,True,True,93,,,,,,,,,,,,Asthma & Allergy Friendly,,,,,,,,
936,3,Family Child Care,False,False,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
6068,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
1496,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
630,1,Child Care Center,True,True,False,True,True,True,True,False,77,,,,,,,,,,,,,,,,,,,,
702,5,Family Child Care,False,False,True,True,True,True,True,True,,,,,,,,,National Association for Family Child Care (NAFCC),,,Accredited Program,,,,,,,,,
6180,5,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,National Association for Family Child Care (NAFCC),,,Accredited Program,,,,,,,,,
2922,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
1991,1,Family Child Care,False,False,True,True,True,True,True,False,8,,,,,,,,,,,,,,,,,,,,
5209,4,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
3564,3,Large Family Child Care,False,False,True,True,True,True,True,True,12,,,,,,,,,,,,,,,,,,,,
4317,2,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
145,1,Large Family Child Care,False,False,True,True,True,True,True,True,12,,,,,,,,,,,,,,,,,,,,
3068,2,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4094,4,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
3703,1,Family Child Care,False,False,True,True,True,True,True,False,7,,,,,,,,,,,,,,,,,,,,
3788,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
2042,3,Child Care Center,True,True,False,True,True,True,True,True,147,,,,,,,,,,,,,,,,,,,,
1905,1,Family Child Care,False,False,True,True,True,True,True,False,6,,,,,,,,,,,,,,,,,,,,
732,1,Family Child Care,False,False,True,True,True,True,True,False,8,,,,,,,,,,,,,,,,,,,,
4564,3,Family Child Care,False,False,False,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
622,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
1967,1,Large Family Child Care,False,False,True,True,True,True,True,False,12,,,,,,,,,,,,,,,,,,,,
6110,1,Family Child Care,False,False,True,True,True,True,True,True,6,,,,,,,,,,,,,,,,,,,,
3744,4,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
5504,3,Child Care Center,True,True,False,True,True,True,True,True,61,,,,,,,,,,,,,,,,,,,,
264,3,Child Care Center,True,True,False,True,True,True,True,False,89,,,,,,,,,,,,,,,,,,,,
610,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
7003,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
1664,1,Family Child Care,False,False,True,True,True,True,True,False,8,,,,,,,,,,,,,,,,,,,,
6638,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
6306,2,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,,,,,,,,,,,,Quality Business Practices,
2508,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
5422,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
2948,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
712,5,Child Care Center,True,True,False,True,True,True,True,True,168,,American Montessori Society (AMS),,,,,,,,,,,,,,,,,,
2803,5,Child Care Center,True,True,False,True,True,True,True,True,161,,,,,,,,,National Association for the Education of Young Children (NAEYC),,Accredited Program,,,,,,,,,
6950,5,Child Care Center,True,True,False,True,True,True,True,True,157,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
5657,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
239,1,Family Child Care,False,False,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
2245,1,Child Care Center,True,True,False,True,True,True,True,True,42,,,,,,,,,,,,,,,,,,,,
143,2,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,,,,,,,,,,,,,
6454,2,School-Age Only,False,False,False,False,False,False,False,True,127,,,,,,,,,,,,,,,,,,,,
1678,5,Child Care Center,True,True,False,True,True,True,True,True,71,,,,,,,,,National Association for the Education of Young Children (NAEYC),,Accredited Program,,,,,,,,,
547,5,Child Care Center,True,True,False,True,True,True,True,False,42,,,,,,,,,National Association for the Education of Young Children (NAEYC),,Accredited Program,,,,,,,,,
4011,1,School-Age Only,False,False,False,False,False,True,True,True,60,,,,,,,,,,,,,,,,,,,,
2460,3,School-Age Only,False,False,False,False,False,False,False,True,75,,,,,,,,,,,,,,,,,,,,
3003,1,Child Care Center,False,True,False,True,True,True,True,True,66,,,,,,,,,,,,,,,,,,,,
2731,1,Family Child Care,False,False,False,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
778,1,Large Family Child Care,False,False,False,True,True,True,True,True,12,,,,,,,,,,,,,,,,,,,,
4032,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
2182,1,Family Child Care,False,False,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
5600,1,Child Care Center,False,False,False,True,True,True,True,True,242,,,,,,,,,,,,,,,,,,,,
2268,3,School-Age Only,False,False,False,False,False,False,False,True,40,,,,,,,,,,,,,,,,,,,,
3916,3,Child Care Center,False,True,False,True,True,True,True,True,153,,,,,,,,,,,,,,,,,,,,
3944,1,Family Child Care,False,False,True,True,True,True,True,False,7,,,,,,,,,,,,,,,,,,,,
4584,3,LOC,False,False,False,True,True,True,True,True,116,,,,,,,,,,,,,,,,,,,,
6579,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4471,1,Family Child Care,False,False,True,True,True,True,True,False,7,,,,,,,,,,,,,,,,,,,,
5359,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
562,2,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
6841,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
2298,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
1183,2,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
2744,3,Family Child Care,False,False,True,True,True,True,True,False,7,,,,,,,,,,,,,,,,,,,,
4809,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
6586,3,Family Child Care,False,False,True,True,True,True,True,True,6,,,,,,,,,,,,,,,,,,,,
4596,1,Family Child Care,False,False,True,True,True,True,True,False,8,,,,,,,,,,,,,,,,,,,,
6395,1,Child Care Center,True,True,False,True,True,True,True,True,12,,,,,,,,,,,,,,,,,,,,
2063,1,Child Care Center,False,False,False,True,True,True,True,True,25,,,,,,,,,,,,,,,,,,,,
2701,1,Child Care Center,True,True,False,True,True,True,True,True,12,,,,,,,,,,,,,,,,,,,,
5692,4,School-Age Only,False,False,False,False,True,True,True,True,21,,,,,,,,,,,,,,,,,,,,
3292,1,School-Age Only,False,False,False,False,False,False,False,True,15,,,,,,,,,,,,,,,,,,,,
6460,1,Child Care Center,True,True,False,True,True,True,True,True,30,,,,,,,,,,,,,,,,,,,,
5252,1,Child Care Center,False,True,False,True,True,True,True,True,93,,,,,,,,,,,,,,,,,,,,
2342,3,Child Care Center,True,True,False,True,True,True,True,False,41,,,,,,,,,,,,,,,,,,,,
4821,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
6292,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
3097,1,Child Care Center,True,True,False,True,True,True,True,True,9,,,,,,,,,,,,,,,,,,,,
4634,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
898,1,Child Care Center,True,True,False,True,True,True,True,True,87,,,,,,,,,,,,,,,,,,,,
4172,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
1078,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4370,3,Child Care Center,False,True,False,True,True,True,True,False,86,,,,,,,,,,,,,,,,,,,,
6322,2,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,,,,,,,,,,,,,
